feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,26.917957305908203,26.845798940078964,-0.009424973654776665,9.239108376886753,49.8881639801496,0.00022971460425676035,0.007583797353945575,0,0
stat_var,Statistics,Variance,ECT3,282.87713623046875,336.0801833601381,0.30256335180768407,87.03057202485967,6110.378996120626,0.46291325998828375,18.360230152918543,0,0
stat_skew,Statistics,Skewness,KE2A,-2.6626127278764806,-0.282292430406613,-0.4193508037750279,5.463158203679099,10.368096001200607,-0.02084564720649609,0.27266447888640255,0,0
stat_kurt,Statistics,(Excess) kurtosis,IPH6,38.45826729162771,75.28791216917035,1.8104279930970657,36.53978784838442,156.31432495199977,53.42742528558486,86.80911373796393,0,0
stat_median,Statistics,Median,Y12H,27.0,27.370370370370278,0.014054278692379716,6.660305543537564,36.53900716742145,0.001772769669345907,-0.00032758838468988083,0,0
stat_min,Statistics,Minimum,1GSF,-200.0,-291.74074074074093,-3.7541654443441046,4.212012020388358,0.02001251518865402,-17.073779640420927,-101.58971831546066,0,0
stat_p10,Statistics,10th percentile,QG58,16.0,18.333333333333616,-0.6620857376292208,5.589412920453025,13.378453205179474,-0.573238926523536,-2.409475880330987,0,0
stat_p90,Statistics,90th percentile,8DWT,39.0,35.92592592592599,0.6318887320833949,13.59210386830819,80.2498500964061,0.5693999456667167,2.409726465994291,0,0
stat_max,Statistics,Maximum,84IY,200.0,420.44444444444457,4.036006985149367,138.10800422465695,2475.3958002716117,17.688127969235,106.77996706138597,0,0
stat_iqr,Statistics,Interquartile range,SALO,11.0,7.888888888888875,0.6494703137277524,1.8485274020575373,33.228666558435336,0.5840187015792284,2.3598348686306303,0,0
stat_range,Statistics,Range,2OJQ,400.0,712.1851851851854,7.790172429493472,133.8959922042686,2475.375787756423,34.76190760965593,208.36968537684663,0,0
stat_mad,Statistics,Mean absolute deviation,4FUA,8.991667747497559,7.893931705225139,0.4149000871235498,4.425096107254486,30.615963441369733,0.4007669421743582,1.9501776469533998,0,0
stat_rmad,Statistics,Robust mean absolute deviation,1128,4.795902252197266,3.3773788181950812,0.2721473914236661,1.0644860448753273,14.071834734882653,0.24329753234149515,0.9923206770202637,0,0
stat_medad,Statistics,Median absolute deviation,N72L,8.98459529876709,7.8752181072991965,0.414449321352414,3.2564033044663026,27.97319915451454,0.4007647413837545,1.9501632526063637,0,0
stat_cov,Statistics,Coefficient of variation,7TET,0.6248227953910828,0.6828811416911202,-58.36171109705075,1.0097313897770859,1.566882943711737,2961.837339784222,565.0050645614828,0,0
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.2,0.14401622718052715,42.50282044854879,0.1329490480003715,0.42458684498137234,2800.062731528241,1525.317002260247,0,0
stat_energy,Statistics,Energy,N8CA,1066086080.0,1118280474.7722912,128109.94474390408,182424719.9183817,9099673202.086292,489854.4046462326,19428838.048826806,0,0
stat_rms,Statistics,Root mean square,5ZWQ,31.74040412902832,32.50810828226217,0.550138329819035,13.129801812088356,92.7319141473469,0.6803773311604988,4.2848906248468985,0,0
