family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,306.8371,306.9572,0.50067,36.6899,39.0926,-0.0024234,5.4039,0.62559,4.2954
Statistics,Variance,stat_var,ECT3,1265.3697,918.8878,4.4845,1027.9603,975.8004,0.71742,64.1472,543.8884,1209.6662
Statistics,Skewness,stat_skew,KE2A,5.0009,4.9101,0.9333,2.988,3.3622,-0.28269,4.5711,1.0937,0.39894
Statistics,(Excess) kurtosis,stat_kurt,IPH6,37.2765,34.465,15.5164,11.2911,20.8505,36.2155,29.2146,12.0959,5.0216
Statistics,Median,stat_median,Y12H,302.09,302.0535,0.14823,23.9798,32.1326,-0.00099557,3.0044,0.024656,1.2449
Statistics,Minimum,stat_min,1GSF,139.0002,197.1448,-21.4207,12.2479,0.042652,-14.6031,-4.8614,-193.6572,-232.2319
Statistics,10th percentile,stat_p10,QG58,284.7418,288.8733,-0.58638,17.401,12.2897,-0.59291,1.0124,-18.0556,-27.3002
Statistics,90th percentile,stat_p90,8DWT,322.4225,319.9727,2.298,75.0377,71.2769,0.59195,11.6285,18.0273,44.3102
Statistics,Maximum,stat_max,84IY,825.0981,775.8144,17.3534,326.4022,444.9936,13.5185,135.765,296.1698,271.1919
Statistics,Interquartile range,stat_iqr,SALO,17.0755,13.2845,0.97009,18.7701,27.7368,0.54993,3.5125,14.5515,28.7545
Statistics,Range,stat_range,2OJQ,686.0979,578.6696,38.7741,314.1543,444.951,28.1216,140.6263,489.8269,503.4238
Statistics,Mean absolute deviation,stat_mad,4FUA,17.1287,14.6789,1.1492,20.9186,20.3345,0.45704,4.4163,13.4393,23.2447
Statistics,Robust mean absolute deviation,stat_rmad,1128,7.274,5.7311,0.47345,9.8513,11.9045,0.23372,1.7384,6.4039,12.7768
Statistics,Median absolute deviation,stat_medad,N72L,16.4001,13.708,1.0792,17.1843,19.4175,0.45704,3.6845,13.425,23.0638
Statistics,Coefficient of variation,stat_cov,7TET,0.11593,0.098754,4.2297,0.87386,0.79907,-349.5159,1.4821,37.2789,8.0971
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.02825,0.021972,1.8595,0.32588,0.40531,-2334.17,0.49073,-103.8667,5.8969
Statistics,Energy,stat_energy,N8CA,33764483054.5841,33667943447.0643,1675661.481,840129728.9365,886107227.1811,253875.3704,33033745.6093,192605355.4625,434596075.7034
Statistics,Root mean square,stat_rms,5ZWQ,308.8922,308.4503,2.1761,48.7248,50.0403,0.84701,9.6618,23.3298,35.0445
