family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,306.6162,306.4582,0.50397,14.7349,5.423,0.00064262,1.0175,1.6087,1.8716
Statistics,Variance,stat_var,ECT3,492.4175,445.7698,7.0039,258.7696,30.7549,0.039955,2.5855,329.2894,2208.3659
Statistics,Skewness,stat_skew,KE2A,0.83991,0.73628,4.1521,3.902,3.8337,0.73733,6.8043,1.273,-1.6014
Statistics,(Excess) kurtosis,stat_kurt,IPH6,6.6248,5.4921,22.181,19.7631,22.0791,50.5824,81.0755,14.0649,8.9514
Statistics,Median,stat_median,Y12H,306.4843,306.5457,0.081024,9.1914,3.9606,-2.3253e-05,0.59536,0.24613,0.12484
Statistics,Minimum,stat_min,1GSF,113.0765,175.4482,-18.3065,4.0719,0.0016472,-3.7821,-1.9959,-217.4411,-405.2792
Statistics,10th percentile,stat_p10,QG58,279.6897,280.256,-1.0912,6.1373,1.4498,-0.13127,0.19663,-12.7174,-33.1559
Statistics,90th percentile,stat_p90,8DWT,331.8744,330.7483,1.3069,29.3336,10.2407,0.13151,2.0204,15.1203,60.245
Statistics,Maximum,stat_max,84IY,634.6302,602.0245,26.6483,190.1505,93.2747,4.2517,54.4731,162.065,175.903
Statistics,Interquartile range,stat_iqr,SALO,27.8388,27.025,0.99668,6.8821,3.8474,0.12465,0.67863,11.5296,36.7996
Statistics,Range,stat_range,2OJQ,521.5537,426.5763,44.9548,186.0785,93.273,8.0338,56.469,379.5061,581.1822
Statistics,Mean absolute deviation,stat_mad,4FUA,16.8261,16.1945,1.2561,9.3669,3.3322,0.10317,0.80083,10.4534,30.0446
Statistics,Robust mean absolute deviation,stat_rmad,1128,11.474,11.1437,0.43562,3.6479,1.6934,0.052776,0.31845,5.048,16.8007
Statistics,Median absolute deviation,stat_medad,N72L,16.8258,16.1944,1.1551,7.5503,3.053,0.10316,0.68109,10.3619,29.9906
Statistics,Coefficient of variation,stat_cov,7TET,0.072372,0.068894,5.2513,1.0917,1.0226,311.0473,1.5803,11.2804,25.1085
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.045516,0.044185,8.1776,0.32338,0.44121,803.0655,0.48933,14.5251,8.8853
Statistics,Energy,stat_energy,N8CA,77020621833.1332,76903632839.9739,5915053.733,387838179.1342,49032760.4756,32562.5773,2950926.4909,270473942.7969,1802633288.4509
Statistics,Root mean square,stat_rms,5ZWQ,307.4181,307.1846,2.694,21.8148,7.7566,0.19989,1.9029,18.2175,47.0305
