family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,415.9205,415.7012,-0.29545,33.4524,9.2677,-0.00048576,3.9747,-0.58885,9.5514
Statistics,Variance,stat_var,ECT3,1696.3683,1426.8265,5.1176,471.2453,55.0443,0.05968,16.5887,476.7013,1554.0212
Statistics,Skewness,stat_skew,KE2A,1.0369,0.80963,-0.42056,2.1383,2.4051,-0.0043133,3.1768,0.49468,-0.032054
Statistics,(Excess) kurtosis,stat_kurt,IPH6,3.899,2.9067,2.5421,5.941,8.968,3.8199,17.8737,3.0118,1.3746
Statistics,Median,stat_median,Y12H,411.4239,411.4681,-0.16485,25.1162,7.353,-0.00091404,2.8988,-0.57901,7.7675
Statistics,Minimum,stat_min,1GSF,193.5043,200.4102,-14.6334,10.5385,0.019458,-2.292,-9.1374,-125.5575,-235.9248
Statistics,10th percentile,stat_p10,QG58,372.4417,375.5655,-3.0388,16.273,2.7116,-0.27513,0.73571,-26.7618,-34.8077
Statistics,90th percentile,stat_p90,8DWT,463.5044,460.6828,2.1461,62.6972,17.8731,0.27467,8.3304,23.3694,58.2156
Statistics,Maximum,stat_max,84IY,769.5438,692.4741,12.1123,214.7831,78.8221,2.4592,69.2379,187.2342,147.9501
Statistics,Interquartile range,stat_iqr,SALO,43.3409,40.4517,2.249,20.7087,6.9832,0.27089,3.289,24.1025,49.8457
Statistics,Range,stat_range,2OJQ,576.0395,492.0639,26.7457,204.2446,78.8026,4.7512,78.3753,312.7917,383.8749
Statistics,Mean absolute deviation,stat_mad,4FUA,29.7051,27.5686,1.6173,15.7037,5.1219,0.17837,2.6496,16.0271,30.41
Statistics,Robust mean absolute deviation,stat_rmad,1128,18.3546,17.1663,0.97597,9.4117,3.0262,0.11383,1.4582,10.1984,20.5442
Statistics,Median absolute deviation,stat_medad,N72L,29.4553,27.3373,1.6127,14.2272,4.8514,0.17837,2.4677,16.0271,30.3759
Statistics,Coefficient of variation,stat_cov,7TET,0.099026,0.090867,-7.6569,0.64893,0.80054,-502.9192,1.0247,-37.0783,4.1273
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.052545,0.048995,-6.8977,0.34991,0.43495,-249.6402,0.5026,-11.6397,2.8099
Statistics,Energy,stat_energy,N8CA,34781084848.8181,34691092606.206,1036318.3038,316639585.6764,28060927.9597,11882.7705,6448391.5719,94983130.752,327579141.5581
Statistics,Root mean square,stat_rms,5ZWQ,417.9549,417.4138,2.2814,39.8786,11.8716,0.2443,5.6909,21.8414,40.5617
