family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,-37.3866,-35.7621,1.9222,41.362,89.5158,-0.00068814,10.1306,-4.2532,-15.9779
Statistics,Variance,stat_var,ECT3,2801.6597,2938.87,30.2239,2134.3826,7804.8589,0.52299,101.4266,2840.6208,5718.1883
Statistics,Skewness,stat_skew,KE2A,0.39876,0.86764,2.9023,4.1851,7.9703,-0.29824,7.6537,-3.4862,-2.0996
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.54052,2.1337,10.0827,20.1073,107.662,17.9062,114.0155,19.147,5.3279
Statistics,Median,stat_median,Y12H,-47,-45.4815,0.4628,28.4932,74.1919,-3.7086e-05,8.4716,-0.13116,2.3869
Statistics,Minimum,stat_min,1GSF,-164,-137.7407,-25.8182,13.5524,0.11153,-11.3757,-13.3737,-465.8373,-451.192
Statistics,10th percentile,stat_p10,QG58,-101,-98.4444,-1.566,20.7291,28.085,-0.68045,2.7925,-29.1245,-97.4887
Statistics,90th percentile,stat_p90,8DWT,32,30.4444,5.2241,62.3059,153.2813,0.68129,17.6965,30.9885,46.2779
Statistics,Maximum,stat_max,84IY,200,379.7407,37.6617,540.092,2592.9373,10.7136,333.6963,218.6091,263.8856
Statistics,Interquartile range,stat_iqr,SALO,98,97.4444,2.6385,9.9919,63.5626,0.68803,7.3194,25.201,56.0382
Statistics,Range,stat_range,2OJQ,364,517.4815,63.4799,526.5396,2592.8258,22.0893,347.07,684.4464,715.0776
Statistics,Mean absolute deviation,stat_mad,4FUA,46.4066,46.0401,3.1526,23.7703,46.1829,0.47025,5.4507,26.3329,50.0184
Statistics,Robust mean absolute deviation,stat_rmad,1128,38.6403,37.3918,1.1965,4.9591,26.701,0.28739,3.0946,11.0027,25.5847
Statistics,Median absolute deviation,stat_medad,N72L,46.0162,45.5935,2.7886,17.6528,44.2682,0.47025,5.2535,25.9434,46.9224
Statistics,Coefficient of variation,stat_cov,7TET,-1.4158,-1.5159,2.8601,1.117,0.98692,-1050.9102,0.99412,-12.5311,-4.7327
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,-1.4,-1.4307,1.5201,0.17121,0.40457,-3516.0778,0.4109,-169.0335,-18.9899
Statistics,Energy,stat_energy,N8CA,6333900843,6361626428.5951,51158803.3809,5799637924.9213,23857897184.5119,788810.8004,307773220.6587,4311742021.9097,9009694634.1694
Statistics,Root mean square,stat_rms,5ZWQ,64.8029,64.9446,5.824,62.0096,125.7693,0.72318,14.2848,53.4669,77.2883
