family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,8.6752,8.5215,-0.39684,2.2656,3.19,2.8104e-05,0.69838,0.42683,1.377
Statistics,Variance,stat_var,ECT3,24.9454,21.3655,1.633,0.3777,3.9119,0.00014677,0.18214,6.1095,10.4157
Statistics,Skewness,stat_skew,KE2A,0.50989,0.46211,-0.63977,0.20113,0.53561,0.043026,0.88261,0.11808,-0.0086358
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.14452,-0.14171,0.38532,-0.45182,-0.064269,0.93925,1.2206,0.66033,0.29196
Statistics,Median,stat_median,Y12H,8.3867,8.3399,-0.17234,2.1988,3.0503,2.0223e-05,0.63666,0.33631,1.4622
Statistics,Minimum,stat_min,1GSF,0.39873,0.48505,-6.1738,0.74737,0.0078164,-0.059214,-0.49446,-8.9944,-8.6444
Statistics,10th percentile,stat_p10,QG58,2.251,2.4635,-2.1686,1.4955,0.66905,-0.014888,0.21281,-2.518,-2.7904
Statistics,90th percentile,stat_p90,8DWT,15.6251,14.9192,1.0239,3.1492,5.9037,0.014833,1.2585,3.5958,5.306
Statistics,Maximum,stat_max,84IY,30.2023,28.0671,3.646,3.8572,13.0653,0.064804,2.9284,11.3364,14.0944
Statistics,Interquartile range,stat_iqr,SALO,7.1379,6.4641,1.6858,0.8419,2.9076,0.014492,0.54933,3.032,4.1998
Statistics,Range,stat_range,2OJQ,29.8036,27.582,9.8199,3.1098,13.0575,0.12402,3.4229,20.3309,22.7388
Statistics,Mean absolute deviation,stat_mad,4FUA,4.0547,3.7287,1.0216,0.49423,1.614,0.0092654,0.33373,1.9058,2.5362
Statistics,Robust mean absolute deviation,stat_rmad,1128,2.9572,2.6911,0.71218,0.34906,1.1872,0.0061285,0.22871,1.2727,1.7411
Statistics,Median absolute deviation,stat_medad,N72L,4.0481,3.7257,1.0074,0.49103,1.6102,0.0092654,0.33019,1.9043,2.5353
Statistics,Coefficient of variation,stat_cov,7TET,0.57573,0.54243,-3.2202,0.27126,0.62001,431.0756,0.6111,5.791,2.3437
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.43316,0.39624,-2.4209,0.18546,0.47895,-1129.9728,0.41239,3.7307,1.4982
Statistics,Energy,stat_energy,N8CA,3347609.2311,3139732.6227,59815.5637,184104.2787,470660.6774,4.9033,22379.2252,210192.7672,411317.2616
Statistics,Root mean square,stat_rms,5ZWQ,10.0102,9.6944,1.3381,2.3475,3.7534,0.012115,0.81846,2.5083,3.5088
