feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,13.6939,13.7312,0.16896,49.8884,172.2853,0.00012558,,,
stat_var,Statistics,Variance,ECT3,590.4977,252.8318,0.88921,135.5171,10349.182,0.77701,,,
stat_skew,Statistics,Skewness,KE2A,0.14698,0.56737,1.2802,2.4811,1.0119,-0.0030882,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,0.68634,5.1445,17.174,25.2523,1.3726,0.38735,,,
stat_median,Statistics,Median,Y12H,13,13.5185,0.090871,48.7484,155.224,0.00088111,,,
stat_min,Statistics,Minimum,1GSF,-119,-77.4074,-16.5298,18.0178,0.1843,-4.5245,,,
stat_p10,Statistics,10th percentile,QG58,-17,-5.2222,-0.69357,37.0926,57.3649,-1.1076,,,
stat_p90,Statistics,90th percentile,8DWT,44,32.5926,1.0794,63.4218,309.3607,1.1029,,,
stat_max,Statistics,Maximum,84IY,200,247.5556,14.5377,316.6194,830.6308,5.8609,,,
stat_iqr,Statistics,Interquartile range,SALO,32.5,18.2222,0.86708,13.6822,131.7579,1.1319,,,
stat_range,Statistics,Range,2OJQ,319,324.963,31.0674,298.6016,830.4465,10.3854,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,19.1655,11.8517,0.61403,8.4572,79.6761,0.69075,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,13.3955,7.6926,0.3649,5.6848,54.9225,0.47194,,,
stat_medad,Statistics,Median absolute deviation,N72L,19.1629,11.8501,0.61014,8.406,78.505,0.69075,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.7745,1.158,5.581,0.23334,0.59048,7019.5056,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,1.1818,0.67956,3.7419,0.1393,0.40504,875.0581,,,
stat_energy,Statistics,Energy,N8CA,491311163,278724361.0535,579551.7061,1657260171.3789,25279354455.3427,490675.49,,,
stat_rms,Statistics,Root mean square,5ZWQ,27.893,21.009,0.958,51.2286,200.0785,0.88148,,,
