feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,8.1258,7.9123,-0.5835,2.3837,3.121,-3.0412e-05,,,
stat_var,Statistics,Variance,ECT3,24.2881,20.9566,1.2681,0.55063,3.4332,0.00016526,,,
stat_skew,Statistics,Skewness,KE2A,0.19633,0.19463,-0.6209,-0.83797,0.12242,0.039512,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-1.2083,-1.1599,-0.27067,0.10922,-1.1066,1.1499,,,
stat_median,Statistics,Median,Y12H,7.889,7.6373,-0.32428,2.5447,3.1939,9.1264e-06,,,
stat_min,Statistics,Minimum,1GSF,0.56262,0.75848,-4.4151,0.36909,0.16916,-0.055046,,,
stat_p10,Statistics,10th percentile,QG58,1.8764,1.9508,-2.1812,1.1931,0.66161,-0.016005,,,
stat_p90,Statistics,90th percentile,8DWT,14.7843,14.0519,0.70824,3.2097,5.5449,0.01569,,,
stat_max,Statistics,Maximum,84IY,19.6067,18.2337,1.6431,3.6936,8.3527,0.054592,,,
stat_iqr,Statistics,Interquartile range,SALO,9.1018,8.1786,1.6691,0.86685,3.3309,0.014904,,,
stat_range,Statistics,Range,2OJQ,19.0441,17.4752,6.0582,3.3245,8.1835,0.10964,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,4.3347,3.99,0.9377,0.58078,1.6062,0.0097392,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,3.5545,3.2263,0.69343,0.38561,1.298,0.0063467,,,
stat_medad,Statistics,Median absolute deviation,N72L,4.3317,3.9856,0.92265,0.5629,1.6056,0.0097391,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.6065,0.57858,-1.9299,0.3113,0.5937,-422.7078,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.57755,0.52687,-1.5562,0.1761,0.55415,-39.236,,,
stat_energy,Statistics,Energy,N8CA,249816.0572,231128.1955,4449.2655,17239.0854,36438.0687,0.45712,,,
stat_rms,Statistics,Root mean square,5ZWQ,9.5035,9.1411,1.2683,2.4965,3.6295,0.012856,,,
