feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,1.2854,1.277,-0.027379,1.3369,0.72934,1.4652e-05,,,
stat_var,Statistics,Variance,ECT3,2.4717,1.7654,0.39361,1.1055,1.0891,0.00022547,,,
stat_skew,Statistics,Skewness,KE2A,2.999,2.4052,-3.2402,1.5301,3.0819,0.14515,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,12.3144,7.5003,18.0445,2.6708,12.57,3.8937,,,
stat_median,Statistics,Median,Y12H,0.78515,0.8982,0.067477,1.0312,0.35009,-9.4983e-05,,,
stat_min,Statistics,Minimum,1GSF,0.032473,0.073595,-7.2838,0.086455,0.0017809,-0.10831,,,
stat_p10,Statistics,10th percentile,QG58,0.17811,0.20655,-0.5502,0.31674,0.053563,-0.01647,,,
stat_p90,Statistics,90th percentile,8DWT,3.0221,2.8955,0.47078,2.8194,1.8662,0.016739,,,
stat_max,Statistics,Maximum,84IY,16.7353,10.9372,1.9551,6.9224,10.9921,0.11454,,,
stat_iqr,Statistics,Interquartile range,SALO,1.2108,1.2015,0.34049,1.191,0.74103,0.015123,,,
stat_range,Statistics,Range,2OJQ,16.7029,10.8636,9.239,6.836,10.9903,0.22285,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,1.0229,0.9118,0.36073,0.79754,0.67673,0.010638,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,0.54534,0.52057,0.15881,0.51689,0.34702,0.006472,,,
stat_medad,Statistics,Median absolute deviation,N72L,0.92064,0.84288,0.3418,0.75778,0.5865,0.010638,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.2231,1.0405,-22.9145,0.78648,1.4309,1024.8155,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.65062,0.60794,2.4969,0.50218,0.75277,-85.0442,,,
stat_energy,Statistics,Energy,N8CA,60545.0765,49856.8219,5789.5482,42470.3553,23798.2116,3.3102,,,
stat_rms,Statistics,Root mean square,5ZWQ,2.0308,1.8428,0.62798,1.7008,1.2732,0.015016,,,
