feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,281.6991,281.5447,-0.076894,61.1731,105.5198,0.0002005,,,
stat_var,Statistics,Variance,ECT3,3700.5842,2883.87,10.9375,2518.4564,9565.7467,1.8405,,,
stat_skew,Statistics,Skewness,KE2A,3.3496,3.2933,-0.97592,2.3517,3.0444,0.035984,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,14.4313,13.7489,8.1642,7.3177,15.0195,6.1172,,,
stat_median,Statistics,Median,Y12H,264.728,265.5801,0.16481,40.5651,77.5267,0.00034372,,,
stat_min,Statistics,Minimum,1GSF,63.9843,97.7175,-28.527,13.0709,0.22906,-16.7408,,,
stat_p10,Statistics,10th percentile,QG58,242.147,247.5987,-3.0698,24.3983,28.0925,-1.416,,,
stat_p90,Statistics,90th percentile,8DWT,338.0795,333.8384,2.6316,126.8485,214.0977,1.4161,,,
stat_max,Statistics,Maximum,84IY,878.3754,810.8517,22.1908,601.4626,1297.1534,15.8057,,,
stat_iqr,Statistics,Interquartile range,SALO,32.1217,27.6899,1.6274,45.5737,80.0436,1.3444,,,
stat_range,Statistics,Range,2OJQ,814.3912,713.1342,50.7178,588.3916,1296.9243,32.5465,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,36.1453,32.3774,1.9085,35.9211,64.4509,0.94288,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,15.3481,13.8148,0.80235,21.1086,35.822,0.56953,,,
stat_medad,Statistics,Median absolute deviation,N72L,31.741,28.0202,1.8859,31.5793,59.465,0.94288,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.21595,0.19074,-43.0096,0.82036,0.92688,6766.3086,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.05996,0.051568,6.5432,0.43678,0.45866,-655.3061,,,
stat_energy,Statistics,Energy,N8CA,41244611770.7241,40795824711.4454,5434432.2918,3108978983.9628,10279577512.0944,913958.1628,,,
stat_rms,Statistics,Root mean square,5ZWQ,288.1926,286.6204,3.3081,79.124,143.8755,1.3566,,,
