feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,27.739,27.7703,0.69972,43.2709,203.4797,0.0014349,,,
stat_var,Statistics,Variance,ECT3,434.3286,101.6935,8.6269,220.4571,13171.8816,0.97958,,,
stat_skew,Statistics,Skewness,KE2A,0.28515,1.01,5.6322,6.0009,0.93463,-0.17225,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,0.74811,2.1304,33.6289,73.0086,1.1966,10.9328,,,
stat_median,Statistics,Median,Y12H,27,26.4074,0.10478,40.9458,186.0648,-0.00088538,,,
stat_min,Statistics,Minimum,1GSF,-77,-11.7037,-1.9692,19.3917,0.28522,-12.6046,,,
stat_p10,Statistics,10th percentile,QG58,2,16.8519,-0.25953,30.8108,71.8717,-1.1109,,,
stat_p90,Statistics,90th percentile,8DWT,54,40.3704,0.70488,56.6309,356.5127,1.1175,,,
stat_max,Statistics,Maximum,84IY,139,98.037,25.9654,410.0164,838.5294,10.0121,,,
stat_iqr,Statistics,Interquartile range,SALO,26,11.4444,0.40023,13.6092,151.1824,1.1542,,,
stat_range,Statistics,Range,2OJQ,216,109.7407,27.9346,390.6246,838.2442,22.6167,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,16.1803,7.5394,1.1526,8.967,90.2386,0.721,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,11.1698,4.839,0.17441,5.6613,62.6078,0.47998,,,
stat_medad,Statistics,Median absolute deviation,N72L,16.164,7.4499,0.83079,8.7593,89.172,0.721,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.75131,0.36313,4.1976,0.34314,0.56403,689.7655,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.48148,0.21266,1.6609,0.16301,0.39,1799.0744,,,
stat_energy,Statistics,Energy,N8CA,202099999,146546372.321,1530561.4411,351361365.7118,9162631815.6655,164459.5955,,,
stat_rms,Statistics,Root mean square,5ZWQ,34.6955,29.5446,3.0194,45.7475,233.6148,0.98974,,,
