feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,7.1778,6.9845,-0.50582,3.719,2.9759,0.00014757,,,
stat_var,Statistics,Variance,ECT3,25.2507,19.676,2.6088,4.1357,5.6835,0.0032701,,,
stat_skew,Statistics,Skewness,KE2A,1.4032,1.3225,-1.6361,1.0573,1.6901,0.043323,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,1.495,1.1704,4.6446,0.39955,3.2714,1.2001,,,
stat_median,Statistics,Median,Y12H,5.7645,5.6854,-0.22258,2.9051,2.2654,-0.00017212,,,
stat_min,Statistics,Minimum,1GSF,0.31544,0.55301,-12.0585,0.72228,0.035167,-0.26364,,,
stat_p10,Statistics,10th percentile,QG58,2.2389,2.5944,-2.4219,1.7859,0.77721,-0.068078,,,
stat_p90,Statistics,90th percentile,8DWT,15.5144,14.4085,1.0577,6.7464,6.2829,0.070455,,,
stat_max,Statistics,Maximum,84IY,29.4516,22.276,3.8224,11.6466,15.3171,0.29426,,,
stat_iqr,Statistics,Interquartile range,SALO,4.6331,4.1384,1.4566,2.9815,2.4823,0.069082,,,
stat_range,Statistics,Range,2OJQ,29.1361,21.723,15.8809,10.9243,15.282,0.5579,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,3.7392,3.3286,1.1215,1.692,1.7677,0.043606,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,2.2303,1.9941,0.63438,1.2309,1.0939,0.028857,,,
stat_medad,Statistics,Median absolute deviation,N72L,3.4856,3.089,1.09,1.5551,1.654,0.043605,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.70008,0.63509,-3.1932,0.54682,0.80111,387.5064,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.36961,0.33048,-2.3938,0.40341,0.47882,-309.9692,,,
stat_energy,Statistics,Energy,N8CA,495939.6725,442246.6419,18505.5826,116064.2723,93924.6023,21.1247,,,
stat_rms,Statistics,Root mean square,5ZWQ,8.7619,8.274,1.6925,4.2387,3.8131,0.057185,,,
