feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,-37.3864,-35.762,1.9221,38.0258,89.5164,-0.00081442,,,
stat_var,Statistics,Variance,ECT3,2801.6864,2938.893,30.2241,2542.8523,7804.9287,0.48356,,,
stat_skew,Statistics,Skewness,KE2A,0.39881,0.86766,2.9023,6.392,7.9701,-0.31258,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-0.54032,2.1338,10.0827,49.1808,107.6579,20.7888,,,
stat_median,Statistics,Median,Y12H,-47,-45.4815,0.4628,27.305,74.1922,6.7948e-06,,,
stat_min,Statistics,Minimum,1GSF,-164,-137.7407,-25.8217,9.1453,0.11357,-11.0444,,,
stat_p10,Statistics,10th percentile,QG58,-101,-98.4444,-1.566,18.6275,28.0857,-0.64021,,,
stat_p90,Statistics,90th percentile,8DWT,32,30.4444,5.224,46.2721,153.283,0.64169,,,
stat_max,Statistics,Maximum,84IY,200,379.7407,37.6617,822.1714,2592.9206,10.6689,,,
stat_iqr,Statistics,Interquartile range,SALO,98,97.4444,2.6386,12.0789,63.5622,0.64916,,,
stat_range,Statistics,Range,2OJQ,364,517.4815,63.4834,813.0261,2592.807,21.7133,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,46.4066,46.0402,3.1526,20.2972,46.1831,0.44525,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,38.6401,37.3932,1.1965,5.2512,26.7007,0.27093,,,
stat_medad,Statistics,Median absolute deviation,N72L,46.0162,45.5935,2.7886,16.2017,44.2683,0.44525,,,
stat_cov,Statistics,Coefficient of variation,7TET,-1.4158,-1.5159,2.8602,1.3261,0.98692,-853.845,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,-1.4,-1.4307,1.5201,0.21377,0.40456,-12527.5799,,,
stat_energy,Statistics,Energy,N8CA,6333932864,6361653647.1125,51159009.1458,6016254991.9355,23858194572.4737,729350.5942,,,
stat_rms,Statistics,Root mean square,5ZWQ,64.803,64.9447,5.824,63.157,125.7701,0.69539,,,
