feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,28.3899,27.8505,-0.9988,72.9555,43.2188,-0.00055962,,,
stat_var,Statistics,Variance,ECT3,1687.036,929.6852,2.2932,216.3671,921.8434,3.1096,,,
stat_skew,Statistics,Skewness,KE2A,-0.82513,-1.705,-0.070162,0.68676,1.7872,-0.0010513,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,1.1294,2.862,0.34592,1.0002,5.1872,0.10252,,,
stat_median,Statistics,Median,Y12H,34,36.6667,-0.75125,71.5084,36.013,-0.0068191,,,
stat_min,Statistics,Minimum,1GSF,-153,-113.7407,-5.9762,35.3648,0.054978,-7.6167,,,
stat_p10,Statistics,10th percentile,QG58,-26,-17.4815,-3.1472,55.5156,13.1956,-2.239,,,
stat_p90,Statistics,90th percentile,8DWT,74,54.037,0.57289,92.0627,81.3975,2.2534,,,
stat_max,Statistics,Maximum,84IY,196,134.3333,5.522,159.4177,270.6871,8.8038,,,
stat_iqr,Statistics,Interquartile range,SALO,48,24.2593,2.0023,19.2572,33.999,2.3396,,,
stat_range,Statistics,Range,2OJQ,349,248.0741,11.4982,124.0529,270.6321,16.4205,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,31.147,21.6289,1.2019,11.5616,22.3738,1.3993,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,20.2842,11.7782,0.83891,7.9973,14.3892,0.97131,,,
stat_medad,Statistics,Median absolute deviation,N72L,30.8004,19.9239,1.1857,11.5053,21.5546,1.3993,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.4468,1.0948,-1.5162,0.20162,0.70252,-3151.0944,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.75,0.35578,-0.97562,0.13354,0.43229,-4537.4475,,,
stat_energy,Statistics,Energy,N8CA,219343503,150040315.1824,289535.2449,487326971.9619,245446882.7233,273591.6348,,,
stat_rms,Statistics,Root mean square,5ZWQ,49.9302,41.2957,1.8141,74.4236,52.8177,1.7634,,,
