feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,4.5532,4.4915,-0.12263,1.7597,1.6121,-8.4892e-06,,,
stat_var,Statistics,Variance,ECT3,8.7261,7.335,0.61582,0.73961,1.488,0.00039327,,,
stat_skew,Statistics,Skewness,KE2A,2.0285,1.9829,-2.0479,2.2619,2.1934,-0.12453,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,6.4335,6.2386,9.6747,9.1359,7.7228,10.152,,,
stat_median,Statistics,Median,Y12H,3.9436,3.956,0.0097266,1.5713,1.3389,-0.00012554,,,
stat_min,Statistics,Minimum,1GSF,0.25062,0.39022,-8.738,0.26498,0.0042919,-0.29508,,,
stat_p10,Statistics,10th percentile,QG58,1.6959,1.8919,-0.9865,0.96961,0.46023,-0.021392,,,
stat_p90,Statistics,90th percentile,8DWT,7.7795,7.421,0.63904,2.7429,2.9826,0.021549,,,
stat_max,Statistics,Maximum,84IY,26.8641,23.3299,2.6214,10.1074,12.3167,0.23572,,,
stat_iqr,Statistics,Interquartile range,SALO,3.0119,2.791,0.77681,0.83512,1.2175,0.02096,,,
stat_range,Statistics,Range,2OJQ,26.6134,22.9396,11.3594,9.8424,12.3124,0.5308,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,2.0799,1.9091,0.54512,0.59803,0.85428,0.014015,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,1.2735,1.169,0.33066,0.35957,0.51947,0.0088375,,,
stat_medad,Statistics,Median absolute deviation,N72L,2.0174,1.855,0.53297,0.57627,0.82223,0.014014,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.64877,0.60299,-6.3995,0.48873,0.75666,-2336.0379,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.36159,0.33651,-8.0073,0.25587,0.42541,-260.0538,,,
stat_energy,Statistics,Energy,N8CA,2133987.5992,1992757.5191,45700.3203,277892.1143,296060.0668,28.4892,,,
stat_rms,Statistics,Root mean square,5ZWQ,5.4275,5.2448,0.79426,1.9586,2.0216,0.019831,,,
