feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,1.2858,1.2702,-0.032458,0.72725,0.49063,3.1399e-05,,,
stat_var,Statistics,Variance,ECT3,0.39861,0.31558,0.041487,0.045932,0.1,0.00015307,,,
stat_skew,Statistics,Skewness,KE2A,0.085114,-0.22648,-0.5722,-0.40871,0.76086,0.04103,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-0.72671,-0.97567,0.71748,-0.44363,0.30817,0.99498,,,
stat_median,Statistics,Median,Y12H,1.3101,1.3522,-0.0069101,0.76541,0.44289,-8.8642e-06,,,
stat_min,Statistics,Minimum,1GSF,0.021334,0.04789,-1.1549,0.11003,0.001674,-0.06121,,,
stat_p10,Statistics,10th percentile,QG58,0.40863,0.44942,-0.30532,0.39647,0.11754,-0.014959,,,
stat_p90,Statistics,90th percentile,8DWT,2.1042,1.96,0.203,0.9704,0.93328,0.015187,,,
stat_max,Statistics,Maximum,84IY,3.6343,2.6279,0.61448,1.3465,2.0295,0.063397,,,
stat_iqr,Statistics,Interquartile range,SALO,0.98505,0.93151,0.25764,0.29797,0.45474,0.015005,,,
stat_range,Statistics,Range,2OJQ,3.613,2.58,1.7694,1.2365,2.0279,0.12461,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,0.52789,0.47778,0.15919,0.17416,0.25687,0.0094763,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,0.39874,0.36946,0.10803,0.12508,0.18705,0.0062975,,,
stat_medad,Statistics,Median absolute deviation,N72L,0.52759,0.47371,0.15787,0.17138,0.25427,0.0094762,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.49103,0.44226,-6.2753,0.29469,0.64455,394.0309,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.39038,0.37161,-5.0637,0.2036,0.49031,568.8251,,,
stat_energy,Statistics,Energy,N8CA,47594.9099,44745.8098,986.7633,13333.6418,7903.3198,3.5507,,,
stat_rms,Statistics,Root mean square,5ZWQ,1.4324,1.3889,0.20625,0.75817,0.58371,0.012372,,,
