family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,31.682,31.436,-2.2348,28.627,19.44,0.0010986,3.8514,-0.41855,-2.2108
Statistics,Variance,stat_var,ECT3,217.02,192.5,19.781,580.36,148.29,0.10109,9.99,106.51,512.55
Statistics,Skewness,stat_skew,KE2A,-1.448,-1.9753,-2.2627,2.3518,1.5679,0.053549,4.446,0.42989,-0.23676
Statistics,(Excess) kurtosis,stat_kurt,IPH6,5.3889,9.6341,4.3776,5.4957,4.2884,1.0289,32.254,10.605,2.6013
Statistics,Median,stat_median,Y12H,32.0,31.704,-0.38435,18.151,17.115,0.0013145,3.162,-0.02002,-0.33253
Statistics,Minimum,stat_min,1GSF,-74.0,-131.89,-23.073,11.574,0.10975,-1.9762,-0.96127,-61.49,-104.85
Statistics,10th percentile,stat_p10,QG58,18.0,19.911,-9.2273,13.701,6.6543,-0.3973,1.5038,-10.468,-33.534
Statistics,90th percentile,stat_p90,8DWT,48.0,46.074,0.46971,64.336,34.393,0.39672,6.46,9.4572,18.891
Statistics,Maximum,stat_max,84IY,86.0,70.296,1.4583,180.26,113.04,2.1257,46.152,106.38,106.11
Statistics,Interquartile range,stat_iqr,SALO,16.0,14.556,1.9873,14.226,13.87,0.41232,2.322,9.4248,21.501
Statistics,Range,stat_range,2OJQ,160.0,202.19,24.531,168.69,112.93,4.1019,47.113,167.87,210.95
Statistics,Mean absolute deviation,stat_mad,4FUA,10.39,9.5399,3.0642,16.669,9.0186,0.24851,1.8554,6.8347,16.037
Statistics,Robust mean absolute deviation,stat_rmad,1128,6.633,5.9907,1.3405,8.1787,5.8267,0.17092,1.0023,3.9836,9.6648
Statistics,Median absolute deviation,stat_medad,N72L,10.371,9.5371,2.3853,13.49,8.8059,0.24851,1.7506,6.8254,15.949
Statistics,Coefficient of variation,stat_cov,7TET,0.46498,0.44136,-1.9901,0.84152,0.6264,289.42,0.82066,-24.658,-10.241
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.24242,0.21943,-1.1109,0.32068,0.38363,372.0,0.34791,-37.503,24.59
Statistics,Energy,stat_energy,N8CA,36381000.0,35186000.0,738340.0,41718000.0,15681000.0,3012.7,739760.0,3179300.0,15420000.0
Statistics,Root mean square,stat_rms,5ZWQ,34.94,34.361,4.9775,37.415,22.939,0.31795,4.9823,10.329,22.747
