family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,1.9887,1.9438,-0.12107,0.93293,12.184,2.176e-05,0.11155,0.0084985,0.12206
Statistics,Variance,stat_var,ECT3,0.47949,0.3579,0.068028,0.01902,14.615,3.1277e-05,0.00438,0.046019,0.2376
Statistics,Skewness,stat_skew,KE2A,0.54871,0.48958,-0.39781,-0.15261,0.55861,-0.072508,1.0974,0.21921,-0.069961
Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.11267,0.017035,0.061691,-0.87791,0.10862,0.40512,1.8936,0.36844,0.3923
Statistics,Median,stat_median,Y12H,1.9334,1.8986,-0.096244,0.934,11.883,0.00011105,0.099467,0.0001871,0.13428
Statistics,Minimum,stat_min,1GSF,0.5128,0.70924,-1.051,0.55939,4.2518,-0.023419,-0.024992,-0.75131,-1.4001
Statistics,10th percentile,stat_p10,QG58,1.1276,1.1838,-0.46824,0.7458,7.3803,-0.0071248,0.038024,-0.26269,-0.50097
Statistics,90th percentile,stat_p90,8DWT,2.9331,2.7462,0.19864,1.1178,17.35,0.0069302,0.19658,0.28377,0.71717
Statistics,Maximum,stat_max,84IY,4.3991,3.9125,0.60381,1.2113,25.246,0.019409,0.43538,0.84786,1.776
Statistics,Interquartile range,stat_iqr,SALO,0.9083,0.80107,0.35034,0.22047,5.0101,0.0071248,0.084668,0.27478,0.58635
Statistics,Range,stat_range,2OJQ,3.8863,3.2033,1.6548,0.6519,20.994,0.042828,0.46037,1.5992,3.1761
Statistics,Mean absolute deviation,stat_mad,4FUA,0.54894,0.47612,0.20793,0.11647,3.0376,0.0043791,0.051305,0.16847,0.3743
Statistics,Robust mean absolute deviation,stat_rmad,1128,0.38077,0.33158,0.14473,0.089025,2.1158,0.0029884,0.034968,0.11521,0.24482
Statistics,Median absolute deviation,stat_medad,N72L,0.54719,0.47462,0.20711,0.11647,3.0275,0.0043785,0.05047,0.16835,0.37418
Statistics,Coefficient of variation,stat_cov,7TET,0.3482,0.30777,-2.1543,0.14783,0.31375,257.01,0.59331,25.242,3.9935
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.23437,0.20989,-1.5507,0.11766,0.21012,99.21,0.39818,37.41,2.451
Statistics,Energy,stat_energy,N8CA,19333.0,18035.0,360.51,3877.7,711000.0,0.13637,73.347,200.96,1100.9
Statistics,Root mean square,stat_rms,5ZWQ,2.1058,2.0338,0.28755,0.94306,12.77,0.0055926,0.1297,0.21469,0.50249
