feature_tag;family;feature_name;ibsi_identifier;ID_1;ID_2;ID_3;ID_4;ID_5;ID_6;ID_7;ID_8;ID_9
stat_mean;Statistics;Mean;Q4LE;306.83707;306.95706;0.443725898345196;36.68986;39.0926161265464;-0.002423362;5.403915;-0.0815764342213895;0.580724224088986
stat_var;Statistics;Variance;ECT3;1265.3698;918.8878;4.47027042668131;1027.9603;975.800470286146;0.7174156;64.14717;228.068044043718;540.185363459742
stat_skew;Statistics;Skewness;KE2A;5.00089799406151;4.91015570630815;0.912932179751023;2.98803084496358;3.36217304535291;-0.282689151554187;4.57109477866041;0.0492008716035353;1.06717062048455
stat_kurt;Statistics;(Excess) kurtosis;IPH6;37.2765092587787;34.465045995001;15.5421987184611;11.2910621614356;20.8505148907898;36.2155300236887;29.2145640509148;25.0503379233546;12.0587701230447
stat_median;Statistics;Median;Y12H;302.08997;302.0535;0.0941651812459815;23.979832;32.1326797705965;-0.0009953307;3.0044236;-0.0268918042678372;0.0203288114142382
stat_min;Statistics;Minimum;1GSF;139.00021;197.1448;-21.4882303787071;12.247892;0.0426479042405901;-14.603097;-4.8613567;-194.33244410325;-191.764535129334
stat_p10;Statistics;10th percentile;QG58;284.741799926758;288.873327636719;-0.640828683299881;17.4009883880615;12.2897458579749;-0.59291205406189;1.01236650943756;-11.0380727199017;-18.1300627261365
stat_p90;Statistics;90th percentile;8DWT;322.422540283203;319.972677612305;2.23715959738742;75.0376533508301;71.2769697393261;0.591938781738283;11.6284666061401;11.0741643367136;17.9404266921968
stat_max;Statistics;Maximum;84IY;825.09814;775.81445;17.2550704581822;326.40216;444.993600775281;13.518523;135.76492;243.212276256428;296.136425612347
stat_iqr;Statistics;Interquartile range;SALO;17.0754699707031;13.2844772338867;0.967676951808376;18.7700424194336;27.7368247497795;0.549924731254578;3.51253822445869;10.2110934211186;14.539763574815
stat_range;Statistics;Range;2OJQ;686.0979;578.6697;38.7433008368893;314.15427;444.950952871041;28.12162;140.62628;437.544720359677;487.90096074168
stat_mad;Statistics;Mean absolute deviation;4FUA;17.128654;14.678904;1.14639744582998;20.918596;20.3344975097361;0.45704004;4.416322;8.43909990485519;13.415976070684
stat_rmad;Statistics;Robust mean absolute deviation;1128;7.2740316;5.7310195;0.472133291296553;9.851082;11.9043901807469;0.23371442;1.7383357;4.34932009183736;6.40239888620623
stat_medad;Statistics;Median absolute deviation;N72L;16.400051;13.708038;1.07725703364923;17.184252;19.4174883366356;0.45703793;3.68447;8.43894403418614;13.4037868857471
stat_cov;Statistics;Coefficient of variation;7TET;0.115931354;0.09875375;4.76488167992875;0.87386054;0.799071749100313;-349.51602;1.4821093;-185.126035601336;40.0222466319886
stat_qcod;Statistics;Quartile coefficient of dispersion;9S40;0.0282500681538593;0.0219717680138515;2.35027675096946;0.325881134895553;0.405311389645666;-2359.49261556167;0.490730909361848;236.561731750709;-73.5924547733834
stat_energy;Statistics;Energy;N8CA;33764483000;33667946000;1651578.34036168;840129700;886107203.252341;253875.38;33033762;80709249.7990106;191275814.952479
stat_rms;Statistics;Root mean square;5ZWQ;308.892207418919;308.450311998859;2.16036179829758;48.7248012115849;50.0403148062006;0.847007368863503;9.66175270556026;15.1021421910383;23.2491420074846
