feature_tag;family;feature_name;ibsi_identifier;ID_1;ID_2;ID_3;ID_4;ID_5;ID_6;ID_7;ID_8;ID_9
stat_mean;Statistics;Mean;Q4LE;28.453146;28.470058;0.0614420050683228;52.396904;170.417706063716;-6.598971e-05;15.840839;0.00989095080671728;0.0357250886909603
stat_var;Statistics;Variance;ECT3;478.06482;112.472466;0.177841731565567;98.59657;12451.0853984536;1.155375;96.186806;249.970132911417;75.8159688615967
stat_skew;Statistics;Skewness;KE2A;-0.0530870767278127;0.134324293720547;0.072688732840526;-0.0382030179098788;1.05590783032995;0.00185651918782897;0.799782733890261;-0.0145560134423603;0.037687476607853
stat_kurt;Statistics;(Excess) kurtosis;IPH6;0.230466454771715;0.514711464922148;0.558748580145783;-0.843403373725129;1.26872055670431;0.681031545668408;1.10393611110604;0.300150633205408;0.246994514356375
stat_median;Statistics;Median;Y12H;29;28.407406;0.057176244706877;52.67265;147.153644182765;-0.0004828771;14.508313;0.0398925292093573;0.0197416958759111
stat_min;Statistics;Minimum;1GSF;-78;-22.37037;-2.10062910666592;29.027626;0.0901383810088873;-5.9854984;-16.073595;-79.4312189927962;-37.6223141318149
stat_p10;Statistics;10th percentile;QG58;1;15.1851854324341;-0.460971198598135;38.4703430175781;48.0371056915346;-1.32294976711273;4.63916177749634;-19.9720440096506;-10.928050024494
stat_p90;Statistics;90th percentile;8DWT;56;41.5925941467285;0.586880915781095;65.0341186523438;326.371527451297;1.33316524028778;28.8632556915283;19.8743464996385;11.0584495813954
stat_max;Statistics;Maximum;84IY;131;84.96296;2.21461699469853;83.025276;863.395229396402;5.9145107;83.489334;77.8378115736367;42.6124121329711
stat_iqr;Statistics;Interquartile range;SALO;29;13.5925922393799;0.544785743197569;15.6440773010254;149.089579023664;1.34409427642822;12.5816078186035;20.4992385329109;11.3747856938834
stat_range;Statistics;Range;2OJQ;209;107.33333;4.31524610136445;53.99765;863.305091015393;11.900009;99.56293;157.269030566433;80.234726264786
stat_mad;Statistics;Mean absolute deviation;4FUA;17.259937;8.288786;0.3303930653072;8.429364;88.4692419989772;0.83326024;7.6673946;12.4323604599098;6.86759105218246
stat_rmad;Statistics;Robust mean absolute deviation;1128;12.008826;5.658052;0.226272787148262;6.4668236;62.0670298666554;0.5618032;5.244338;8.5344798872274;4.7311134214487
stat_medad;Statistics;Median absolute deviation;N72L;17.2561;8.288532;0.330375994814431;8.427225;86.5835063282164;0.8332601;7.592533;12.4323350660137;6.86757844307793
stat_cov;Statistics;Coefficient of variation;7TET;0.76844555;0.37250727;6.86359199915945;0.18950701;0.654770177819177;-16288.655;0.61912674;1598.47562699674;243.728900308923
stat_qcod;Statistics;Quartile coefficient of dispersion;9S40;0.508771929824562;0.239712603195707;4.57992603549459;0.148921824050415;0.467553596594367;-667.203976566661;0.414760927833055;199.740615867789;2011.60825545431
stat_energy;Statistics;Energy;N8CA;469466880;336525470;66216.2327580379;1036914300;15128159412.6075;421241.62;126557120;91137396.3370366;27642436.8586255
stat_rms;Statistics;Root mean square;5ZWQ;35.8837908270174;30.3811919038218;0.426165286658103;53.3294702558498;203.698993464554;1.07488369885213;18.6311270985364;15.8104468862308;8.70730986835536
