feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,280.4883728027344,280.6366144518719,0,0,0,0,0,0,0
stat_var,Statistics,Variance,ECT3,1212.8946533203125,1068.198679313612,0,0,0,0,0,0,0
stat_skew,Statistics,Skewness,KE2A,4.110057084158375,4.297301254455587,0,0,0,0,0,0,0
stat_kurt,Statistics,(Excess) kurtosis,IPH6,26.784571880752708,28.576274004275643,0,0,0,0,0,0,0
stat_median,Statistics,Median,Y12H,274.83203125,275.1920482494215,0,0,0,0,0,0,0
stat_min,Statistics,Minimum,1GSF,122.51551055908205,143.3676096598308,0,0,0,0,0,0,0
stat_p10,Statistics,10th percentile,QG58,254.3888702392578,256.3837037263095,0,0,0,0,0,0,0
stat_p90,Statistics,90th percentile,8DWT,305.2845458984375,303.84521371346926,0,0,0,0,0,0,0
stat_max,Statistics,Maximum,84IY,712.5302734375,643.262080439815,0,0,0,0,0,0,0
stat_iqr,Statistics,Interquartile range,SALO,23.0601806640625,21.301080774377795,0,0,0,0,0,0,0
stat_range,Statistics,Range,2OJQ,590.0147705078125,499.8944707799842,0,0,0,0,0,0,0
stat_mad,Statistics,Mean absolute deviation,4FUA,19.57538604736328,18.225196023059624,0,0,0,0,0,0,0
stat_rmad,Statistics,Robust mean absolute deviation,1128,9.901911735534668,9.175457531283651,0,0,0,0,0,0,0
stat_medad,Statistics,Median absolute deviation,N72L,18.831993103027344,17.46831471497375,0,0,0,0,0,0,0
stat_cov,Statistics,Coefficient of variation,7TET,0.1241642832756042,0.11646131401402518,0,0,0,0,0,0,0
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.0418348247583041,0.03859984160652412,0,0,0,0,0,0,0
stat_energy,Statistics,Energy,N8CA,48603099136.0,48565675562.92408,0,0,0,0,0,0,0
stat_rms,Statistics,Root mean square,5ZWQ,282.6422119140625,282.53337510871563,0,0,0,0,0,0,0
