feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,58.945884704589844,56.991426456704815,0,0,0,0,0,0,0
stat_var,Statistics,Variance,ECT3,1642.19287109375,278.068398739966,0,0,0,0,0,0,0
stat_skew,Statistics,Skewness,KE2A,-0.0739140352561952,-1.0188890477349244,0,0,0,0,0,0,0
stat_kurt,Statistics,(Excess) kurtosis,IPH6,0.1027882998282883,1.8950977107586875,0,0,0,0,0,0,0
stat_median,Statistics,Median,Y12H,60.0,59.32799999999993,0,0,0,0,0,0,0
stat_min,Statistics,Minimum,1GSF,-163.0,-59.84799999999998,0,0,0,0,0,0,0
stat_p10,Statistics,10th percentile,QG58,7.0,35.43280000000007,0,0,0,0,0,0,0
stat_p90,Statistics,90th percentile,8DWT,110.0,75.49600000000001,0,0,0,0,0,0,0
stat_max,Statistics,Maximum,84IY,200.0,100.75200000000004,0,0,0,0,0,0,0
stat_iqr,Statistics,Interquartile range,SALO,54.0,19.3979999999998,0,0,0,0,0,0,0
stat_range,Statistics,Range,2OJQ,363.0,160.60000000000002,0,0,0,0,0,0,0
stat_mad,Statistics,Mean absolute deviation,4FUA,32.26593017578125,12.622397070023752,0,0,0,0,0,0,0
stat_rmad,Statistics,Robust mean absolute deviation,1128,22.69091033935547,8.216976745777616,0,0,0,0,0,0,0
stat_medad,Statistics,Median absolute deviation,N72L,32.26358413696289,12.472689853102237,0,0,0,0,0,0,0
stat_cov,Statistics,Coefficient of variation,7TET,0.6874776482582092,0.2925945892748925,0,0,0,0,0,0,0
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.4576271186440678,0.1657297131042478,0,0,0,0,0,0,0
stat_energy,Statistics,Energy,N8CA,270996512.0,186748836.21907207,0,0,0,0,0,0,0
stat_rms,Statistics,Root mean square,5ZWQ,71.5318832397461,59.380898345427205,0,0,0,0,0,0,0
