feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,384.5301513671875,384.8968551992922,0,0,0,0,0,0,0
stat_var,Statistics,Variance,ECT3,5643.59130859375,4826.4877868229805,0,0,0,0,0,0,0
stat_skew,Statistics,Skewness,KE2A,1.1254830859840783,1.0305178536817672,0,0,0,0,0,0,0
stat_kurt,Statistics,(Excess) kurtosis,IPH6,2.1426865989818893,1.7030589029870562,0,0,0,0,0,0,0
stat_median,Statistics,Median,Y12H,369.9037170410156,371.70639716254345,0,0,0,0,0,0,0
stat_min,Statistics,Minimum,1GSF,200.0236053466797,216.01386741355648,0,0,0,0,0,0,0
stat_p10,Statistics,10th percentile,QG58,304.1798522949219,309.62868426287605,0,0,0,0,0,0,0
stat_p90,Statistics,90th percentile,8DWT,487.0752075195314,480.80503901728866,0,0,0,0,0,0,0
stat_max,Statistics,Maximum,84IY,1154.118896484375,1067.4282678674767,0,0,0,0,0,0,0
stat_iqr,Statistics,Interquartile range,SALO,91.5519561767578,86.02592920373985,0,0,0,0,0,0,0
stat_range,Statistics,Range,2OJQ,954.0952758789062,851.4144004539203,0,0,0,0,0,0,0
stat_mad,Statistics,Mean absolute deviation,4FUA,57.86626052856445,53.91420349213503,0,0,0,0,0,0,0
stat_rmad,Statistics,Robust mean absolute deviation,1128,38.71694946289063,36.377800488348086,0,0,0,0,0,0,0
stat_medad,Statistics,Median absolute deviation,N72L,56.60953521728516,52.82337093949853,0,0,0,0,0,0,0
stat_cov,Statistics,Coefficient of variation,7TET,0.1953652799129486,0.1804975216275539,0,0,0,0,0,0,0
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.1212359920470937,0.11352974798279897,0,0,0,0,0,0,0
stat_energy,Statistics,Energy,N8CA,97142767616.0,96804248638.52151,0,0,0,0,0,0,0
stat_rms,Statistics,Root mean square,5ZWQ,391.7997131347656,391.1164493205673,0,0,0,0,0,0,0
