family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,39.659,39.649,0.001707,50.919,116.39,-4.5368e-05,9.3723,-0.020484,0.19808
Statistics,Variance,stat_var,ECT3,540.33,215.62,1.8602,51.139,2339.2,0.93135,21.205,242.45,252.68
Statistics,Skewness,stat_skew,KE2A,-0.42423,-1.1256,8.4635,3.7623,-0.17204,-0.0087678,1.3383,-0.014201,2.1131
Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.96576,3.7255,128.17,43.858,-0.92255,0.19776,6.7349,0.21961,16.257
Statistics,Median,stat_median,Y12H,41.0,41.0,-0.0,51.0,118.0,0.0,9.0,-0.0,0.0
Statistics,Minimum,stat_min,1GSF,-115.0,-71.0,-5.0,32.0,0.0,-5.0,-4.0,-85.0,-141.0
Statistics,10th percentile,stat_p10,QG58,11.0,22.0,-1.0,43.0,49.0,-1.0,4.0,-20.0,-16.0
Statistics,90th percentile,stat_p90,8DWT,68.0,56.0,1.0,58.0,181.0,1.0,15.0,20.0,15.0
Statistics,Maximum,stat_max,84IY,156.0,123.0,31.0,179.0,200.0,5.0,96.0,79.0,159.0
Statistics,Interquartile range,stat_iqr,SALO,29.0,17.0,0.0,7.0,77.0,2.0,6.0,20.0,15.0
Statistics,Range,stat_range,2OJQ,271.0,194.0,36.0,147.0,200.0,10.0,100.0,164.0,300.0
Statistics,Mean absolute deviation,stat_mad,4FUA,18.11,11.006,0.49644,4.8325,40.891,0.68818,3.529,12.316,10.424
Statistics,Robust mean absolute deviation,stat_rmad,1128,12.455,7.4172,0.32878,3.3307,31.458,0.52902,2.5337,8.7526,6.5925
Statistics,Median absolute deviation,stat_medad,N72L,18.087,10.931,0.49523,4.8315,40.866,0.68816,3.4751,12.316,10.415
Statistics,Coefficient of variation,stat_cov,7TET,0.58612,0.37034,799.02,0.14044,0.41555,-21272.0,0.49133,-760.17,80.249
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.35802,0.20988,,0.069307,0.32766,inf,0.33333,inf,-15.0
Statistics,Energy,stat_energy,N8CA,745260000.0,630460000.0,656040.0,932410000.0,3993500000.0,328460.0,38457000.0,85507000.0,89128000.0
Statistics,Root mean square,stat_rms,5ZWQ,45.969,42.281,1.3639,51.418,126.04,0.96506,10.442,15.571,15.897
