family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,1.2858,1.2702,-0.029274,0.69682,0.49063,3.512e-05,0.23314,0.011766,0.029259
Statistics,Variance,stat_var,ECT3,0.39861,0.31558,0.04097,0.02691,0.1,0.00013589,0.016785,0.053864,0.068399
Statistics,Skewness,stat_skew,KE2A,0.08512,-0.22648,-0.58564,-0.49212,0.76087,0.056236,1.5792,0.40195,0.20114
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.72671,-0.97567,0.74079,-0.64441,0.3082,1.1275,9.184,0.89821,0.38505
Statistics,Median,stat_median,Y12H,1.3101,1.3522,-0.0026921,0.7248,0.44294,2.4352e-05,0.21347,-0.0019493,0.020964
Statistics,Minimum,stat_min,1GSF,0.021336,0.04789,-1.1552,0.25601,0.0016716,-0.05635,-0.076444,-0.86734,-1.048
Statistics,10th percentile,stat_p10,QG58,0.40863,0.44942,-0.30107,0.44573,0.11752,-0.014046,0.091002,-0.26775,-0.2925
Statistics,90th percentile,stat_p90,8DWT,2.1042,1.9599,0.20405,0.89376,0.93328,0.014341,0.39851,0.30902,0.36471
Statistics,Maximum,stat_max,84IY,3.6343,2.6279,0.61414,1.2345,2.0295,0.059698,1.9217,1.2785,1.1627
Statistics,Interquartile range,stat_iqr,SALO,0.9851,0.93152,0.25471,0.23832,0.45474,0.014031,0.16178,0.27882,0.33652
Statistics,Range,stat_range,2OJQ,3.613,2.58,1.7693,0.97847,2.0279,0.11605,1.9981,2.1458,2.2107
Statistics,Mean absolute deviation,stat_mad,4FUA,0.52789,0.47778,0.15812,0.13528,0.25687,0.0088874,0.098851,0.17775,0.20491
Statistics,Robust mean absolute deviation,stat_rmad,1128,0.39874,0.36946,0.10715,0.099683,0.18705,0.0058697,0.067685,0.11749,0.14017
Statistics,Median absolute deviation,stat_medad,N72L,0.52759,0.47371,0.15669,0.13342,0.25427,0.0088874,0.097599,0.17738,0.20477
Statistics,Coefficient of variation,stat_cov,7TET,0.49103,0.44226,-6.9144,0.23542,0.64455,331.92,0.55571,19.725,8.9384
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.39039,0.37162,-5.7431,0.16938,0.49031,-413.02,0.36398,28.379,7.2137
Statistics,Energy,stat_energy,N8CA,47595.0,44746.0,970.22,11887.0,7903.3,3.1521,1650.1,1252.6,1606.4
Statistics,Root mean square,stat_rms,5ZWQ,1.4324,1.3889,0.20452,0.71587,0.58371,0.011657,0.26672,0.23238,0.26316
