family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,23.455,23.591,0.60366,72.135,121.35,0.00039166,17.066,0.035122,0.53526
Statistics,Variance,stat_var,ECT3,880.45,266.19,9.9856,284.56,2445.7,5.1513,116.62,475.66,522.71
Statistics,Skewness,stat_skew,KE2A,0.24396,1.7938,5.0188,2.3138,-0.28224,0.0019841,2.5041,-0.21778,-0.78873
Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.0643,12.985,27.923,12.089,-0.92348,1.1549,16.152,2.8239,16.228
Statistics,Median,stat_median,Y12H,23.0,23.0,-0.0,71.0,125.0,-0.0,15.0,0.0,0.0
Statistics,Minimum,stat_min,1GSF,-164.0,-97.0,-23.0,27.0,0.0,-15.0,-10.0,-200.0,-200.0
Statistics,10th percentile,stat_p10,QG58,-13.0,6.0,-1.0,54.0,51.0,-3.0,6.0,-26.0,-18.0
Statistics,90th percentile,stat_p90,8DWT,60.0,41.0,1.0,87.0,186.0,3.0,30.0,27.0,18.0
Statistics,Maximum,stat_max,84IY,200.0,200.0,32.0,200.0,200.0,16.0,200.0,157.0,187.0
Statistics,Interquartile range,stat_iqr,SALO,38.0,18.0,0.0,16.0,80.0,2.0,12.0,28.0,18.0
Statistics,Range,stat_range,2OJQ,364.0,297.0,55.0,173.0,200.0,31.0,210.0,357.0,387.0
Statistics,Mean absolute deviation,stat_mad,4FUA,23.127,11.435,1.3532,11.019,41.977,1.6808,7.7258,16.776,13.619
Statistics,Robust mean absolute deviation,stat_rmad,1128,15.906,7.4678,0.32117,6.7902,32.638,1.2611,5.2989,11.572,7.5154
Statistics,Median absolute deviation,stat_medad,N72L,23.12,11.402,1.0075,10.999,41.872,1.6807,7.5444,16.776,13.602
Statistics,Coefficient of variation,stat_cov,7TET,1.2651,0.6916,5.2347,0.23385,0.40753,5794.9,0.63279,620.97,42.713
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.82609,0.3913,,0.11268,0.3252,inf,0.375,inf,inf
Statistics,Energy,stat_energy,N8CA,3312900000.0,1903400000.0,23968000.0,12659000000.0,17350000000.0,11929000.0,944520000.0,1101400000.0,1205600000.0
Statistics,Root mean square,stat_rms,5ZWQ,37.823,28.683,3.2171,74.081,131.04,2.2696,20.196,21.81,22.869
