family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,37.268,37.256,0.43186,73.513,70.533,-0.00081849,18.097,-0.0088697,0.48057
Statistics,Variance,stat_var,ECT3,907.07,222.75,8.3677,374.23,1901.4,6.111,108.08,514.23,410.94
Statistics,Skewness,stat_skew,KE2A,0.087652,1.0099,6.3742,0.83824,0.83617,-0.014405,1.5714,-0.51474,0.056806
Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.62901,7.1809,44.138,5.7555,0.11182,1.0843,7.1595,5.4524,17.507
Statistics,Median,stat_median,Y12H,37.0,37.0,0.0,76.0,61.0,0.0,16.0,0.0,0.0
Statistics,Minimum,stat_min,1GSF,-127.0,-54.0,-9.0,24.0,0.0,-16.0,-12.0,-200.0,-200.0
Statistics,10th percentile,stat_p10,QG58,-0.0,20.0,-1.0,46.0,22.0,-3.0,7.0,-26.0,-16.0
Statistics,90th percentile,stat_p90,8DWT,75.0,55.0,1.0,91.0,135.0,3.0,32.0,27.0,16.0
Statistics,Maximum,stat_max,84IY,200.0,200.0,32.0,200.0,200.0,19.0,200.0,177.0,186.0
Statistics,Interquartile range,stat_iqr,SALO,38.0,17.0,0.0,20.0,59.0,2.0,12.0,26.0,16.0
Statistics,Range,stat_range,2OJQ,327.0,254.0,41.0,176.0,200.0,35.0,212.0,377.0,386.0
Statistics,Mean absolute deviation,stat_mad,4FUA,23.381,11.042,1.0702,13.86,35.033,1.8447,7.8662,16.83,11.975
Statistics,Robust mean absolute deviation,stat_rmad,1128,15.907,7.409,0.32506,9.1186,24.663,1.3212,5.4934,11.216,6.6378
Statistics,Median absolute deviation,stat_medad,N72L,23.377,11.03,0.78715,13.67,34.281,1.8445,7.7058,16.829,11.96
Statistics,Coefficient of variation,stat_cov,7TET,0.80813,0.4006,6.6982,0.26315,0.61823,-3020.3,0.57446,-2556.6,42.183
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.51351,0.23288,,0.13514,0.44361,inf,0.35294,inf,inf
Statistics,Energy,stat_energy,N8CA,4474200000.0,3134500000.0,16670000.0,11176000000.0,12444000000.0,11909000.0,848800000.0,1001800000.0,796250000.0
Statistics,Root mean square,stat_rms,5ZWQ,47.916,40.134,2.9248,76.016,82.924,2.4721,20.871,22.677,20.277
