family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,292.48,293.51,1.8398,48.179,35.567,-0.00089617,10.606,-0.17229,-1.9796
Statistics,Variance,stat_var,ECT3,4323.6,3818.1,17.808,1735.5,2319.0,0.24021,126.08,451.82,1278.3
Statistics,Skewness,stat_skew,KE2A,4.7855,4.542,0.72986,1.862,5.1214,-0.24116,2.6423,-0.52967,-0.69354
Statistics,(Excess) kurtosis,stat_kurt,IPH6,31.662,28.356,3.9213,3.5612,35.565,13.823,10.292,11.66,6.2819
Statistics,Median,stat_median,Y12H,278.08,278.3,0.65501,29.087,22.534,-0.00020298,6.5274,0.0048153,0.059273
Statistics,Minimum,stat_min,1GSF,51.273,94.016,-27.914,11.93,0.03161,-6.8124,-3.4884,-214.54,-226.85
Statistics,10th percentile,stat_p10,QG58,256.09,259.82,-0.81734,17.382,8.1731,-0.41732,2.1898,-15.574,-34.56
Statistics,90th percentile,stat_p90,8DWT,328.98,334.68,7.4584,108.73,68.84,0.4168,24.227,16.095,30.198
Statistics,Maximum,stat_max,84IY,1040.1,968.61,21.337,330.24,648.26,7.3255,139.97,187.12,270.94
Statistics,Interquartile range,stat_iqr,SALO,24.155,21.211,3.0789,43.074,24.282,0.34189,10.135,12.739,22.649
Statistics,Range,stat_range,2OJQ,988.84,874.59,49.251,318.31,648.23,14.138,143.46,401.66,497.78
Statistics,Mean absolute deviation,stat_mad,4FUA,33.099,32.33,2.8717,31.486,25.509,0.2957,7.791,12.084,21.796
Statistics,Robust mean absolute deviation,stat_rmad,1128,11.194,10.448,1.5159,19.845,11.107,0.14982,4.5442,5.6032,10.373
Statistics,Median absolute deviation,stat_medad,N72L,28.762,27.191,2.6369,27.747,22.181,0.2957,7.0265,12.083,21.688
Statistics,Coefficient of variation,stat_cov,7TET,0.22482,0.21052,2.2938,0.86467,1.3539,-546.9,1.0587,-123.37,-18.061
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.043262,0.037924,1.094,0.52225,0.46997,269.44,0.5908,2702.6,268.13
Statistics,Energy,stat_energy,N8CA,25841000000.0,25870000000.0,6094000.0,1166500000.0,1030600000.0,69071.0,68599000.0,129930000.0,368690000.0
Statistics,Root mean square,stat_rms,5ZWQ,299.78,299.95,4.6036,63.692,59.866,0.49011,15.446,21.257,35.808
