feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,287.76361083984375,288.3464826679114,0.7435952344451843,48.10699522494823,34.92420892254547,-0.00019941657000111622,27.596824603512555,0,0
stat_var,Statistics,Variance,ECT3,10433.099609375,9780.336201975597,17.403134601810798,802.86961645639,1286.1919572791262,0.14435189420943215,640.6912722920381,0,0
stat_skew,Statistics,Skewness,KE2A,1.5789524401721493,1.5269619236112595,0.22979018237316165,1.5510690288519948,3.723983703519017,-0.004356859303569456,2.635509853727696,0,0
stat_kurt,Statistics,(Excess) kurtosis,IPH6,1.927335188551182,1.627908134705736,4.0906534434755155,2.689729289519623,20.907959524643335,4.343872229313071,10.91045883212319,0,0
stat_median,Statistics,Median,Y12H,239.87208557128906,239.59269883897568,0.7527064611822174,37.57999520783744,25.11438744857054,-0.0005432424283663787,20.48861686845273,0,0
stat_min,Statistics,Minimum,1GSF,112.50032806396484,163.86585094310638,-24.486073718269285,15.644290074306838,0.033569862347711345,-4.262106702151033,-42.950839636399614,0,0
stat_p10,Statistics,10th percentile,QG58,209.01226806640625,212.85080295138866,-4.150983645910332,22.54586587261353,8.828092936319091,-0.42494568702738517,6.780205391370469,0,0
stat_p90,Statistics,90th percentile,8DWT,459.0893249511719,456.4883253309462,4.821261956303897,86.57817492573,68.02799075435236,0.4265704151475673,56.401770712147105,0,0
stat_max,Statistics,Maximum,84IY,972.3983764648438,906.0598076714409,23.976461561156913,212.16850728995294,502.272091606947,4.676839509944883,354.0843281036639,0,0
stat_iqr,Statistics,Interquartile range,SALO,103.85795593261719,103.89384347421154,3.050829155697879,35.71181993004956,26.215739771697592,0.4168282114670734,22.094161680253553,0,0
stat_range,Statistics,Range,2OJQ,859.8980712890625,742.1939567283346,48.4625352794262,196.5242172156461,502.2385217445993,8.938946212095916,397.0351677400635,0,0
stat_mad,Statistics,Mean absolute deviation,4FUA,80.01519012451172,78.27750313533927,2.724375700257297,22.12710212148553,22.01228746694831,0.27613769349268974,17.145003850219307,0,0
stat_rmad,Statistics,Robust mean absolute deviation,1128,51.20376968383789,51.21865927948451,1.433291092846032,15.121890493643777,11.573033449835537,0.17533622610752983,9.741239123339593,0,0
stat_medad,Statistics,Median absolute deviation,N72L,68.22944641113281,66.58803349501767,2.724357852159204,20.755184874798818,20.18921306135191,0.2761375531705857,15.966005332463627,0,0
stat_cov,Statistics,Coefficient of variation,7TET,0.35495296120643616,0.3429748176664675,5.6101844718629446,0.588998623527692,1.0268956571860965,-1905.241363004103,0.9172026284195357,0,0
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.19023300096857235,0.18908295869468325,1.6402177197846461,0.396897761945001,0.4653430742077479,-285.9824119735012,0.47446405244490397,0,0
stat_energy,Statistics,Energy,N8CA,34295988224.0,34179409737.54872,6604619.062359206,1146554188.7024071,921719821.2948807,53095.67270713363,515786560.7758918,0,0
stat_rms,Statistics,Root mean square,5ZWQ,305.3538513183594,304.8344309111615,4.23746014429639,55.831466092424826,50.05888858279546,0.3799367499682027,37.44697585238458,0,0
