family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,5.823,5.8008,-0.053494,0.21622,0.007815,-1.5762e-09,0.0025293,0.014341,0.18168
Statistics,Variance,stat_var,ECT3,4.9166,4.7767,0.0063675,0.0025905,2.5804e-05,2.0283e-10,5.2286e-06,0.096553,0.74469
Statistics,Skewness,stat_skew,KE2A,-0.74559,-0.7605,-0.054359,-0.47771,0.89923,0.0015803,1.373,0.14457,-0.033098
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.1065,-0.090811,-0.50834,0.27827,0.45242,4.4984,2.6711,0.51797,-0.25928
Statistics,Median,stat_median,Y12H,6.2906,6.274,-0.056298,0.22131,0.0067835,5.0325e-09,0.0019957,0.0053607,0.18241
Statistics,Minimum,stat_min,1GSF,0.31403,0.33276,-0.30612,0.049078,5.6024e-06,-0.00012842,-0.0034767,-1.25,-2.4821
Statistics,10th percentile,stat_p10,QG58,2.1333,2.177,-0.15764,0.1525,0.0021149,-1.5157e-05,0.00015807,-0.3607,-0.88257
Statistics,90th percentile,stat_p90,8DWT,8.2781,8.2117,0.056493,0.27803,0.015027,1.52e-05,0.0055882,0.41209,1.3168
Statistics,Maximum,stat_max,84IY,10.6119,10.4377,0.17378,0.37008,0.029335,0.00012681,0.016344,1.3058,2.808
Statistics,Interquartile range,stat_iqr,SALO,2.7018,2.6693,0.11626,0.066773,0.0069864,1.0964e-05,0.0028452,0.38265,1.2391
Statistics,Range,stat_range,2OJQ,10.2979,10.1049,0.4799,0.32101,0.02933,0.00025523,0.019821,2.5558,5.2901
Statistics,Mean absolute deviation,stat_mad,4FUA,1.7547,1.7307,0.065314,0.040044,0.0040748,9.3361e-06,0.0017578,0.24014,0.70078
Statistics,Robust mean absolute deviation,stat_rmad,1128,1.1911,1.1745,0.047838,0.027244,0.0028826,4.9588e-06,0.0011884,0.16051,0.50493
Statistics,Median absolute deviation,stat_medad,N72L,1.7077,1.6816,0.065276,0.039818,0.0039945,9.3361e-06,0.0017057,0.24002,0.70078
Statistics,Coefficient of variation,stat_cov,7TET,0.38079,0.37677,-1.4917,0.2354,0.65001,-9035.3759,0.90407,21.6677,4.7499
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.22373,0.22214,-1.1388,0.15323,0.47631,-106.211,0.63088,24.2967,3.5803
Statistics,Energy,stat_energy,N8CA,3056825.5395,3025429.7302,726.6547,3884.8188,6.8404,1.597e-05,0.91535,7618.2568,61231.7615
Statistics,Root mean square,stat_rms,5ZWQ,6.2309,6.1988,0.096068,0.22213,0.0093209,1.4242e-05,0.0034097,0.31106,0.88187
