family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,25.7204,25.5644,-0.50365,35.2027,114.2867,-0.00037816,9.0668,0.037241,0.26607
Statistics,Variance,stat_var,ECT3,786.6998,572.7151,4.1667,147.0975,4382.0147,0.50258,87.2177,257.1979,988.3146
Statistics,Skewness,stat_skew,KE2A,-1.506,-2.53,-6.8216,8.7163,0.85707,0.0081794,8.4267,1.4459,0.88185
Statistics,(Excess) kurtosis,stat_kurt,IPH6,3.2295,9.2464,65.9198,105.6548,0.71947,1.705,112.9876,31.83,10.4735
Statistics,Median,stat_median,Y12H,31,31.3333,-0.1408,33.7169,103.3471,-0.00083407,7.7778,0.018655,-0.1135
Statistics,Minimum,stat_min,1GSF,-200,-307.8889,-29.0626,21.2114,0.11993,-6.7085,-8.7454,-147.7861,-140.7488
Statistics,10th percentile,stat_p10,QG58,-7,-1.8519,-1.936,27.78,38.1169,-0.87854,2.5676,-13.2021,-25.8511
Statistics,90th percentile,stat_p90,8DWT,54,44.6667,0.54349,41.2953,205.9565,0.87727,15.5005,13.6088,29.5353
Statistics,Maximum,stat_max,84IY,113,72.4074,5.9281,266.3495,497.8365,7.2442,229.0531,224.8149,280.3912
Statistics,Interquartile range,stat_iqr,SALO,27,15.5556,0.93942,7.0809,89.3512,0.91069,6.4737,12.788,25.9208
Statistics,Range,stat_range,2OJQ,313,380.2963,34.9907,245.1381,497.7165,13.9527,237.7986,372.601,421.14
Statistics,Mean absolute deviation,stat_mad,4FUA,19.796,15.1947,0.96475,5.3943,52.7449,0.55191,4.7077,9.5645,20.0399
Statistics,Robust mean absolute deviation,stat_rmad,1128,11.589,7.0535,0.44071,2.9205,37.1093,0.37824,2.7216,5.4074,11.0202
Statistics,Median absolute deviation,stat_medad,N72L,19.2921,14.0812,0.88943,5.2282,52.04,0.55191,4.572,9.5645,20.037
Statistics,Coefficient of variation,stat_cov,7TET,1.0905,0.93612,-4.053,0.34453,0.57922,-1874.6696,1.03,430.6433,118.1555
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.45763,0.2524,-1.7819,0.10428,0.4106,-1304.231,0.40001,126.283,9.844
Statistics,Energy,stat_energy,N8CA,574057898,486066428.6296,1752168.0304,549516493.5752,6914290745.392,199214.3735,67156823.3681,101949436.0161,391779161.7781
Statistics,Root mean square,stat_rms,5ZWQ,38.0558,35.0179,2.1025,37.2334,132.0737,0.70893,13.0163,16.0374,31.4386
