family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,592.1796,591.7404,-0.96901,71.6024,116.6877,0.0014985,7.3933,0.77746,3.7242
Statistics,Variance,stat_var,ECT3,41374.367,39631.0452,24.7343,2298.0733,15107.7322,8.4422,52.2389,1554.6867,3268.115
Statistics,Skewness,stat_skew,KE2A,0.18812,0.19184,-0.24325,2.7698,5.0081,0.056263,4.1008,-0.025161,0.14611
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-1.4859,-1.4761,1.0962,10.3663,46.4393,5.5177,37.2926,3.9702,1.3735
Statistics,Median,stat_median,Y12H,569.2828,571.6547,-0.55119,56.5211,85.0139,-6.6623e-05,5.4488,-0.033187,0.72129
Statistics,Minimum,stat_min,1GSF,102.2511,220.6954,-28.1689,15.7738,0.10424,-28.9864,-7.0316,-294.4557,-317.6691
Statistics,10th percentile,stat_p10,QG58,351.9843,355.228,-7.6451,35.4215,30.2297,-3.1314,1.8562,-39.7665,-62.0936
Statistics,90th percentile,stat_p90,8DWT,880.123,876.3009,4.6743,125.6439,225.515,3.142,14.9236,43.9896,75.9412
Statistics,Maximum,stat_max,84IY,1079.5498,972.3257,24.7197,449.1875,2798.3475,29.6229,198.2427,292.1888,302.0434
Statistics,Interquartile range,stat_iqr,SALO,392.263,384.6635,5.5559,37.4953,87.0143,3.077,5.8071,36.1759,67.2999
Statistics,Range,stat_range,2OJQ,977.2987,751.6303,52.8886,433.4137,2798.2433,58.6094,205.2743,586.6445,619.7125
Statistics,Mean absolute deviation,stat_mad,4FUA,185.5815,181.0822,3.7444,31.8473,72.3884,2.0683,4.602,27.1217,43.3225
Statistics,Robust mean absolute deviation,stat_rmad,1128,159.9232,155.7882,2.4079,17.2192,38.2013,1.294,2.5595,15.6662,28.4103
Statistics,Median absolute deviation,stat_medad,N72L,185.1672,180.7344,3.7266,28.8146,66.5686,2.0683,4.2729,27.1111,43.2492
Statistics,Coefficient of variation,stat_cov,7TET,0.34349,0.33642,-5.1324,0.66951,1.0534,1938.9595,0.9776,50.716,15.3501
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.3327,0.32687,-3.3324,0.3016,0.45925,-241.7794,0.47195,844.3218,13.8502
Statistics,Energy,stat_energy,N8CA,279132508372.926,277521113639.775,18278877.3896,5286438866.9702,20450739661.25,6010664.9965,76110282.2595,1107336177.9921,2336707551.4542
Statistics,Root mean square,stat_rms,5ZWQ,626.1398,624.3299,5.0669,86.1683,169.4808,2.9055,10.3392,39.4372,57.2886
