family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,41.6322,41.6295,-0.16996,53.7487,80.8867,-5.0249e-06,16.8252,-0.20761,0.73484
Statistics,Variance,stat_var,ECT3,1229.587,741.9669,1.0904,54.4975,2706.0186,2.7205,91.2008,135.1887,266.8323
Statistics,Skewness,stat_skew,KE2A,-1.0198,-2.0155,0.57815,0.57596,1.2011,0.047277,0.66397,0.014735,0.41198
Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.8506,4.7034,2.9743,-0.0024786,1.8345,0.33734,0.81388,1.9548,0.98971
Statistics,Median,stat_median,Y12H,46,47.4074,-0.19622,52.7413,69.433,-0.01592,15.8035,-0.26069,-0.3611
Statistics,Minimum,stat_min,1GSF,-131,-102.1111,-5.1241,35.7746,0.2112,-7.2303,-17.0859,-78.2569,-58.4926
Statistics,10th percentile,stat_p10,QG58,-1,12.3333,-1.3079,45.0426,25.3028,-2.0549,5.5767,-13.9827,-17.3242
Statistics,90th percentile,stat_p90,8DWT,80,65.6296,0.98854,64.589,152.2622,2.0922,29.4531,13.6749,22.0216
Statistics,Maximum,stat_max,84IY,155,99.6667,5.9405,80.2815,412.6322,7.4261,75.0277,72.3373,62.6569
Statistics,Interquartile range,stat_iqr,SALO,38,20.7407,0.96491,9.5899,64.914,2.1272,12.1732,13.8377,17.9167
Statistics,Range,stat_range,2OJQ,286,201.7778,11.0646,44.5069,412.421,14.6563,92.1136,150.5942,121.1495
Statistics,Mean absolute deviation,stat_mad,4FUA,25.9232,18.0254,0.72793,5.8454,40.3804,1.2938,7.4636,8.7934,12.1687
Statistics,Robust mean absolute deviation,stat_rmad,1128,16.2991,9.1485,0.42293,4.0369,27.356,0.88532,5.0977,5.8064,7.6419
Statistics,Median absolute deviation,stat_medad,N72L,25.6264,17.1337,0.72752,5.7813,39.3279,1.2938,7.4166,8.7933,12.1292
Statistics,Coefficient of variation,stat_cov,7TET,0.84227,0.65432,-6.1437,0.13735,0.64311,-328243.5522,0.5676,-56.0053,22.2292
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.42222,0.22187,-2.174,0.089954,0.43178,-103.8989,0.37439,-38.7514,-29.0964
Statistics,Energy,stat_energy,N8CA,232777273,194449501.4691,87935.4296,231253067.9421,726631950.3102,213735.8515,29406330.924,10624619.6735,21006372.0733
Statistics,Root mean square,stat_rms,5ZWQ,54.4318,49.7492,1.0579,54.2533,96.1701,1.6494,19.3465,11.6289,16.3515
