family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,18.0905,18.1846,0.17627,37.1657,135.2647,-0.00057076,10.8719,-0.2588,1.8916
Statistics,Variance,stat_var,ECT3,328.3701,121.3951,0.49877,63.8372,6071.4403,0.55366,40.9035,99.7504,236.0768
Statistics,Skewness,stat_skew,KE2A,0.099454,0.56055,-1.293,0.50273,1.1385,-0.020951,0.91948,-0.2521,0.76718
Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.46055,1.3098,6.3184,-0.13938,3.0445,0.30866,2.0666,0.79901,0.70747
Statistics,Median,stat_median,Y12H,18,17.1852,0.19334,36.2841,123.4271,-0.0016446,10.1009,-0.0071946,-0.22103
Statistics,Minimum,stat_min,1GSF,-100,-55.1852,-4.7469,19.9967,0.17944,-4.1877,-12.1694,-62.1432,-54.3629
Statistics,10th percentile,stat_p10,QG58,-4,5.5185,-0.45134,27.3224,46.6998,-0.93694,3.565,-12.5288,-16.0362
Statistics,90th percentile,stat_p90,8DWT,41,31.9259,0.94238,48.5045,238.8553,0.93803,19.1148,11.8658,22.6481
Statistics,Maximum,stat_max,84IY,110,74.2222,5.675,69.8311,846.9197,3.6477,67.8843,44.5446,73.2413
Statistics,Interquartile range,stat_iqr,SALO,24,13.1852,0.64504,10.9319,101.5353,0.9677,7.9818,12.4927,18.5683
Statistics,Range,stat_range,2OJQ,210,129.4074,10.4219,49.8343,846.7402,7.8354,80.0538,106.6878,127.6041
Statistics,Mean absolute deviation,stat_mad,4FUA,14.2167,8.3949,0.47338,6.429,60.7713,0.58528,4.9287,7.7246,11.8571
Statistics,Robust mean absolute deviation,stat_rmad,1128,9.8134,5.5254,0.27516,4.5389,42.2352,0.40195,3.3316,5.2046,7.8422
Statistics,Median absolute deviation,stat_medad,N72L,14.2133,8.3553,0.47311,6.3869,60.0406,0.58527,4.889,7.7219,11.7194
Statistics,Coefficient of variation,stat_cov,7TET,1.0017,0.60589,4.0065,0.21498,0.57605,-1303.6673,0.58827,-38.5921,8.1228
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.66667,0.37553,1.5027,0.14871,0.3954,328.4936,0.3829,-23711.1267,11.641
Statistics,Energy,stat_energy,N8CA,112756826,77748234.0274,91121.8262,248534160.3046,4190829467.0649,95218.3139,27362625.934,17166693.1659,41216067.7652
Statistics,Root mean square,stat_rms,5ZWQ,25.6054,21.262,0.7279,38.0148,156.1025,0.74408,12.6136,9.9909,15.4808
