family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,282.6929,284.5083,6.9448,76.3343,84.2017,-0.0014107,5.043,0.21381,-45.9068
Statistics,Variance,stat_var,ECT3,4052.9842,3436.824,49.2289,3032.4846,9215.1155,4.381,30.456,3172.5139,17671.0807
Statistics,Skewness,stat_skew,KE2A,2.9177,2.5206,0.68992,0.9081,2.5852,0.014127,2.4218,-0.26567,-0.49248
Statistics,(Excess) kurtosis,stat_kurt,IPH6,10.8546,7.3643,-0.28564,0.42943,8.494,3.5497,8.723,1.7913,-1.04
Statistics,Median,stat_median,Y12H,262.8815,263.7808,4.7636,63.196,50.4855,-0.0077617,3.1817,0.18736,-5.2035
Statistics,Minimum,stat_min,1GSF,95.1656,157.4848,-15.0194,9.5192,0.24958,-12.4323,-3.575,-258.139,-396.1637
Statistics,10th percentile,stat_p10,QG58,242.9389,245.4065,0.37368,16.6725,13.8473,-2.3143,0.63486,-66.4294,-236.8996
Statistics,90th percentile,stat_p90,8DWT,351.7121,360.1193,17.7372,154.5291,202.6785,2.35,11.8754,68.845,98.0195
Statistics,Maximum,stat_max,84IY,783.1409,709.5437,29.782,342.4601,781.3813,12.5876,57.8152,316.0823,207.9689
Statistics,Interquartile range,stat_iqr,SALO,32.1404,34.7051,10.6919,84.1178,76.4034,1.7144,5.3863,61.0522,239.3448
Statistics,Range,stat_range,2OJQ,687.9753,552.059,44.8014,332.9409,781.1317,25.0198,61.3902,574.2213,604.1327
Statistics,Mean absolute deviation,stat_mad,4FUA,39.7373,39.1161,5.8717,45.5949,65.2023,1.4137,3.9067,41.3395,117.2845
Statistics,Robust mean absolute deviation,stat_rmad,1128,16.8629,18.3977,4.4281,34.4049,35.4578,0.78391,2.3638,25.9309,95.3211
Statistics,Median absolute deviation,stat_medad,N72L,33.9013,33.1908,5.6697,44.694,58.0731,1.4137,3.5912,41.3395,114.1161
Statistics,Coefficient of variation,stat_cov,7TET,0.2252,0.20606,1.0103,0.72141,1.1401,-1483.6721,1.0943,263.4314,-2.8957
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.060052,0.064208,0.80299,0.59196,0.60027,-111.4257,0.66084,10.2778,-2.4229
Statistics,Energy,stat_energy,N8CA,2875409358.5875,2889569745.8315,3337379.4873,303381707.8192,558349765.5773,150021.4154,1913822.8112,108641133.0817,677295453.8218
Statistics,Root mean square,stat_rms,5ZWQ,289.7728,290.4854,9.8721,94.1245,127.6912,2.0931,7.4758,56.3255,140.6361
