family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,29.8955,29.6572,-0.70854,26.7072,92.0983,-0.0016935,9.5927,-0.18025,-0.010667
Statistics,Variance,stat_var,ECT3,515.047,413.5596,2.877,98.6916,2843.143,0.51097,121.2507,239.3101,1147.7166
Statistics,Skewness,stat_skew,KE2A,-2.3691,-2.7119,-4.5504,4.9865,1.0214,-0.13367,8.6724,-1.4375,-0.020563
Statistics,(Excess) kurtosis,stat_kurt,IPH6,7.4956,8.3742,34.3695,40.3252,1.3203,1.0552,111.7213,7.8812,4.0161
Statistics,Median,stat_median,Y12H,34,35.037,-0.25766,23.5538,83.1405,-0.0010536,7.9431,0.074368,3.1923
Statistics,Minimum,stat_min,1GSF,-123,-97.2593,-23.773,17.2468,0.27189,-6.293,-7.2611,-126.4455,-119.8825
Statistics,10th percentile,stat_p10,QG58,10,12.5926,-2.3635,20.2438,31.9935,-0.89445,2.7518,-14.3162,-43.0805
Statistics,90th percentile,stat_p90,8DWT,49,44.8148,0.43894,36.686,162.1575,0.895,15.8679,16.0159,33.6145
Statistics,Maximum,stat_max,84IY,86,67.1111,3.4011,161.7085,384.8216,3.2606,229.3597,54.777,264.828
Statistics,Interquartile range,stat_iqr,SALO,17,13.5556,1.2144,7.0768,67.9889,0.94151,6.4979,14.9094,35.6071
Statistics,Range,stat_range,2OJQ,209,164.3704,27.1741,144.4617,384.5497,9.5535,236.6208,181.2226,384.7105
Statistics,Mean absolute deviation,stat_mad,4FUA,14.5878,12.6439,1.016,5.9807,41.4978,0.56267,5.1389,10.4094,24.4401
Statistics,Robust mean absolute deviation,stat_rmad,1128,7.6503,5.8801,0.55152,3.2613,28.2632,0.39023,2.7443,6.2369,14.9492
Statistics,Median absolute deviation,stat_medad,N72L,13.9785,11.586,0.92156,5.2964,40.8781,0.56267,4.9215,10.4069,24.3011
Statistics,Coefficient of variation,stat_cov,7TET,0.75913,0.68571,-2.3939,0.37197,0.57896,-422.109,1.1479,-85.8238,-3176.0415
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.25373,0.20022,-1.2131,0.14134,0.39082,-348.506,0.39276,24.2314,9.222
Statistics,Energy,stat_energy,N8CA,108979474,100031050.7531,261389.8169,62811380.3534,876086547.3025,39527.307,16497959.4644,18514825.6522,88783920.996
Statistics,Root mean square,stat_rms,5ZWQ,37.5338,35.9598,1.8382,28.495,106.4201,0.71482,14.6038,15.4707,33.878
