family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,7.7009,7.6741,-0.06115,0.61613,0.0172,8.129e-08,0.036058,0.02524,0.2078
Statistics,Variance,stat_var,ECT3,6.6095,6.2741,0.011936,0.024087,0.00011156,3.8362e-08,0.0013901,0.5074,1.4706
Statistics,Skewness,stat_skew,KE2A,0.075318,0.042466,-0.44602,0.45113,1.1386,0.045458,1.6667,0.32856,0.24331
Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.55135,-0.58427,0.11818,0.18097,1.7572,3.6232,4.5313,0.59329,0.056858
Statistics,Median,stat_median,Y12H,7.6357,7.6293,-0.04999,0.60679,0.015133,-4.3821e-07,0.026632,-0.016069,0.13687
Statistics,Minimum,stat_min,1GSF,1.1585,1.2482,-0.53094,0.2102,4.5686e-05,-0.0014511,-0.097272,-2.79,-3.6859
Statistics,10th percentile,stat_p10,QG58,4.3262,4.3751,-0.20882,0.42507,0.0056633,-0.00021414,0.0015942,-0.83421,-1.2526
Statistics,90th percentile,stat_p90,8DWT,11.199,11.084,0.069114,0.81916,0.03152,0.0002158,0.084208,0.94375,1.8255
Statistics,Maximum,stat_max,84IY,16.1004,15.132,0.28004,1.1756,0.087046,0.0016418,0.3345,3.8275,4.9271
Statistics,Interquartile range,stat_iqr,SALO,3.7289,3.6506,0.14814,0.19987,0.013394,0.00017608,0.040038,0.88528,1.6083
Statistics,Range,stat_range,2OJQ,14.9419,13.8838,0.81097,0.96537,0.087,0.0030929,0.43177,6.6175,8.613
Statistics,Mean absolute deviation,stat_mad,4FUA,2.1058,2.0555,0.087377,0.12243,0.0082206,0.00013466,0.027388,0.5526,0.96345
Statistics,Robust mean absolute deviation,stat_rmad,1128,1.5309,1.4991,0.061328,0.083978,0.0056147,7.72e-05,0.017137,0.37153,0.66811
Statistics,Median absolute deviation,stat_medad,N72L,2.1052,2.0552,0.086926,0.1222,0.0080512,0.00013466,0.026215,0.55155,0.96173
Statistics,Coefficient of variation,stat_cov,7TET,0.33384,0.3264,-1.7866,0.2519,0.61407,2409.4521,1.034,28.2221,5.8357
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.24244,0.23797,-1.3142,0.16444,0.41592,-140.0502,0.63693,78.4886,4.4901
Statistics,Energy,stat_energy,N8CA,7288038.9151,7205500.2,1733.2579,44638.4085,45.0487,0.0042418,297.4642,56174.5212,167378.2949
Statistics,Root mean square,stat_rms,5ZWQ,8.1187,8.0726,0.1252,0.63538,0.020185,0.00019586,0.051868,0.71277,1.2304
