feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,264.7097,264.605,0.74509,33.2177,15.0458,-0.00045538,,,
stat_var,Statistics,Variance,ECT3,2318.2306,2018.5754,12.1511,1102.3821,596.6283,0.093453,,,
stat_skew,Statistics,Skewness,KE2A,1.2137,0.83896,2.3891,3.4112,6.8172,-0.1451,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,10.3444,6.9013,10.0309,14.918,79.9338,36.5312,,,
stat_median,Statistics,Median,Y12H,262.6869,262.7728,0.20269,21.2207,8.6878,-0.00020324,,,
stat_min,Statistics,Minimum,1GSF,9.8182,24.5761,-32.4431,7.7217,0.005689,-5.6256,,,
stat_p10,Statistics,10th percentile,QG58,208.5005,210.778,-1.9115,14.3854,3.0956,-0.17584,,,
stat_p90,Statistics,90th percentile,8DWT,318.7072,317.1688,3.3232,69.7894,28.8123,0.17432,,,
stat_max,Statistics,Maximum,84IY,1134.6124,1033.5208,25.1254,465.3285,930.9192,6.4703,,,
stat_iqr,Statistics,Interquartile range,SALO,52.1161,49.9683,2.0502,14.7085,9.3831,0.15799,,,
stat_range,Statistics,Range,2OJQ,1124.7942,1008.9447,57.5685,457.6068,930.9136,12.0958,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,34.4992,32.9053,2.0263,20.5437,11.8529,0.15039,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,22.0703,21.1792,0.91061,8.4931,4.3901,0.067588,,,
stat_medad,Statistics,Median absolute deviation,N72L,34.4536,32.8665,1.9464,16.4605,9.9262,0.15039,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.18189,0.16979,4.6784,0.99953,1.6234,-671.3089,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.098677,0.094442,3.8288,0.30197,0.47266,-419.0875,,,
stat_energy,Statistics,Energy,N8CA,142408966568.0882,141710461706.89,24996584.5066,4339375698.9373,1619063137.6911,183846.9075,,,
stat_rms,Statistics,Root mean square,5ZWQ,269.0529,268.3922,3.5646,46.9659,28.688,0.3057,,,
