feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,28.5973,28.899,0.1286,60.6311,178.3267,-0.00065584,,,
stat_var,Statistics,Variance,ECT3,830.2608,338.9512,1.9785,296.2158,11841.6573,3.2511,,,
stat_skew,Statistics,Skewness,KE2A,-0.03338,0.79707,1.6239,1.6129,0.98671,0.019275,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,2.3338,15.28,15.2721,8.2148,1.1499,0.82864,,,
stat_median,Statistics,Median,Y12H,29,28.963,0.0070744,60.5844,158.5895,-0.0074609,,,
stat_min,Statistics,Minimum,1GSF,-200,-133,-27.8895,19.1764,0.26809,-11.4665,,,
stat_p10,Statistics,10th percentile,QG58,-6,10.9259,-0.90473,41.5462,56.1306,-2.21,,,
stat_p90,Statistics,90th percentile,8DWT,63,47.2222,0.94169,74.212,327.4456,2.2215,,,
stat_max,Statistics,Maximum,84IY,200,287.7778,13.6006,228.4843,1427.6628,10.4807,,,
stat_iqr,Statistics,Interquartile range,SALO,35,19.0741,0.81047,14.3034,144.12,2.1997,,,
stat_range,Statistics,Range,2OJQ,400,420.7778,41.4902,209.3079,1427.3947,21.9471,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,21.8034,12.4469,0.77595,11.1597,85.9845,1.386,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,14.7399,7.9003,0.3483,6.2057,59.9273,0.9232,,,
stat_medad,Statistics,Median absolute deviation,N72L,21.8,12.4469,0.76571,11.1596,84.5864,1.386,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.0076,0.63707,10.9375,0.28386,0.61022,-2749.2876,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.61404,0.32782,-222.6652,0.11908,0.42889,-275.2491,,,
stat_energy,Statistics,Energy,N8CA,1209886336,861937341.8807,1464625.9699,2916202985.1068,32038723151.7219,2386736.8387,,,
stat_rms,Statistics,Root mean square,5ZWQ,40.5964,34.2652,1.4125,63.0266,208.9068,1.8031,,,
