feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,22.784,22.2225,-1.0284,39.5823,131.6893,0.0003335,,,
stat_var,Statistics,Variance,ECT3,597.5483,511.7318,11.1913,348.2401,6755.6393,0.68072,,,
stat_skew,Statistics,Skewness,KE2A,-1.9298,-3.7941,-4.6224,5.3364,1.0609,0.0068331,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,8.1481,25.734,25.4197,35.6244,1.459,0.48824,,,
stat_median,Statistics,Median,Y12H,26,26.5556,-0.23212,36.3547,115.4297,0.00051005,,,
stat_min,Statistics,Minimum,1GSF,-200,-325.8889,-30.1303,20.027,0.063421,-4.255,,,
stat_p10,Statistics,10th percentile,QG58,-1,4.3704,-2.4283,28.026,40.7964,-1.0338,,,
stat_p90,Statistics,90th percentile,8DWT,47,39.9259,0.51923,47.1355,244.3153,1.0348,,,
stat_max,Statistics,Maximum,84IY,112,82.037,17.836,272.53,708.4774,5.7006,,,
stat_iqr,Statistics,Interquartile range,SALO,23,15.7037,1.1337,10.1927,108.3841,1.0723,,,
stat_range,Statistics,Range,2OJQ,312,407.9259,47.9663,252.503,708.414,9.9557,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,16.5406,13.4035,1.6223,8.9042,64.8129,0.64826,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,9.6937,6.6636,0.52466,4.2318,45.1147,0.44576,,,
stat_medad,Statistics,Median absolute deviation,N72L,16.3446,12.7907,1.3692,8.414,63.5491,0.64826,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.0729,1.018,-3.2528,0.47145,0.62414,2473.9156,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.45098,0.30199,-1.4561,0.13841,0.43714,883.1401,,,
stat_energy,Statistics,Energy,N8CA,379250180,341520926.7449,4160098.1922,650388288.3669,8184280229.8837,231191.7908,,,
stat_rms,Statistics,Root mean square,5ZWQ,33.4165,31.7107,3.4998,43.7607,155.2344,0.82506,,,
