feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,1.1033,1.099,-0.012546,0.56792,0.41873,9.1726e-06,,,
stat_var,Statistics,Variance,ECT3,0.41269,0.34809,0.026345,0.023269,0.085971,0.00021073,,,
stat_skew,Statistics,Skewness,KE2A,0.87627,0.73838,-1.1193,0.6932,1.2269,0.072246,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,0.79302,0.082357,6.0349,-0.26844,2.0277,2.0305,,,
stat_median,Statistics,Median,Y12H,0.9742,0.9802,0.0065784,0.53922,0.35263,-3.1835e-05,,,
stat_min,Statistics,Minimum,1GSF,0.10278,0.16883,-2.1695,0.31242,0.00098194,-0.094425,,,
stat_p10,Statistics,10th percentile,QG58,0.38884,0.43493,-0.21593,0.3928,0.10717,-0.017021,,,
stat_p90,Statistics,90th percentile,8DWT,1.9885,1.9205,0.16479,0.79746,0.82264,0.017091,,,
stat_max,Statistics,Maximum,84IY,6.2428,4.6404,0.75036,1.009,2.6865,0.11938,,,
stat_iqr,Statistics,Interquartile range,SALO,0.96465,0.9286,0.19073,0.22174,0.38131,0.0166,,,
stat_range,Statistics,Range,2OJQ,6.14,4.4716,2.9198,0.69659,2.6855,0.21381,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,0.52847,0.49312,0.12183,0.12501,0.22958,0.010837,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,0.39277,0.3732,0.080322,0.090576,0.15891,0.006996,,,
stat_medad,Statistics,Median absolute deviation,N72L,0.52039,0.48582,0.1208,0.12297,0.22382,0.010836,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.58228,0.53684,-12.937,0.2686,0.70023,1582.5882,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.4576,0.43798,-29.8002,0.19952,0.49417,-151.6901,,,
stat_energy,Statistics,Energy,N8CA,92865.8681,88649.7382,1509.9921,19702.5152,14888.2128,12.0064,,,
stat_rms,Statistics,Root mean square,5ZWQ,1.2767,1.2474,0.1628,0.58805,0.51118,0.014516,,,
