feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,8.4387,8.0348,-1.046,4.0738,3.698,0.0008619,,,
stat_var,Statistics,Variance,ECT3,8.6793,3.8929,3.8932,0.56053,4.1363,0.0023249,,,
stat_skew,Statistics,Skewness,KE2A,0.26704,-0.11495,-0.1296,-0.1723,0.70335,-0.2136,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,-0.49246,-0.51764,0.090183,-0.7939,0.21536,1.3017,,,
stat_median,Statistics,Median,Y12H,8.2506,8.0909,-1.1262,4.1255,3.3842,0.0001795,,,
stat_min,Statistics,Minimum,1GSF,2.2991,2.708,-8.7865,2.3208,0.22132,-0.20119,,,
stat_p10,Statistics,10th percentile,QG58,4.6869,5.4439,-3.5845,2.9944,1.2828,-0.054944,,,
stat_p90,Statistics,90th percentile,8DWT,12.6027,10.5734,1.5667,5.078,6.4961,0.058263,,,
stat_max,Statistics,Maximum,84IY,18.5229,12.4828,4.3242,5.55,10.8355,0.16349,,,
stat_iqr,Statistics,Interquartile range,SALO,4.3455,2.825,2.7235,1.1461,2.6761,0.060049,,,
stat_range,Statistics,Range,2OJQ,16.2238,9.7748,13.1107,3.2292,10.6142,0.36468,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,2.4365,1.6232,1.5786,0.62375,1.6161,0.036568,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,1.7999,1.1816,1.1169,0.46691,1.1217,0.024251,,,
stat_medad,Statistics,Median absolute deviation,N72L,2.4329,1.6224,1.577,0.62246,1.5967,0.036564,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.34911,0.24556,-1.8863,0.18378,0.54997,55.9429,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.26097,0.17515,-1.4235,0.13978,0.37689,19.3016,,,
stat_energy,Statistics,Energy,N8CA,50571.2348,43329.6866,3156.9868,10860.1022,11274.6613,1.4721,,,
stat_rms,Statistics,Root mean square,5ZWQ,8.9382,8.2735,2.2332,4.142,4.2204,0.048225,,,
