feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,1.4979,1.5459,0.11227,1.149,0.63518,-6.934e-07,,,
stat_var,Statistics,Variance,ECT3,4.3061,3.6149,0.36666,0.22169,0.89335,4.4214e-05,,,
stat_skew,Statistics,Skewness,KE2A,2.2991,2.0039,-2.3803,0.54237,2.4738,0.031066,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,5.2508,3.8203,8.1489,-0.40785,6.7166,1.4143,,,
stat_median,Statistics,Median,Y12H,0.56791,0.69816,0.17522,1.0643,0.2089,-6.2154e-05,,,
stat_min,Statistics,Minimum,1GSF,0.047014,0.068024,-3.9607,0.32051,0.0013131,-0.036833,,,
stat_p10,Statistics,10th percentile,QG58,0.17553,0.19913,-0.46215,0.57737,0.045895,-0.0079646,,,
stat_p90,Statistics,90th percentile,8DWT,4.3414,4.2909,0.64652,1.8306,1.8537,0.0080294,,,
stat_max,Statistics,Maximum,84IY,13.4901,12.0255,1.5711,2.5955,6.6375,0.031866,,,
stat_iqr,Statistics,Interquartile range,SALO,1.4556,1.6693,0.37324,0.68837,0.67036,0.0076065,,,
stat_range,Statistics,Range,2OJQ,13.443,11.9575,5.5318,2.275,6.6362,0.068699,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,1.4549,1.39,0.35956,0.38612,0.65546,0.0049789,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,0.75523,0.80705,0.16816,0.28116,0.34303,0.0032061,,,
stat_medad,Statistics,Median absolute deviation,N72L,1.2016,1.2024,0.35405,0.38004,0.53983,0.0049787,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.3854,1.2299,5.3935,0.4098,1.488,-9589.5293,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.72475,0.72264,0.83607,0.30357,0.79452,-43.1033,,,
stat_energy,Statistics,Energy,N8CA,40792.0835,37397.1713,2362.0904,9602.4342,8076.51,0.27537,,,
stat_rms,Statistics,Root mean square,5ZWQ,2.5593,2.4504,0.61585,1.2417,1.1388,0.0066494,,,
