feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,52.4427,52.6292,-0.14578,81.3967,280.8792,0.00090444,,,
stat_var,Statistics,Variance,ECT3,1798.5013,1025.4397,1.9798,219.8877,25407.877,3.0438,,,
stat_skew,Statistics,Skewness,KE2A,0.43152,1.1962,1.9056,1.3696,0.95138,0.01283,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,0.63259,2.6874,23.9726,9.6087,1.254,0.23875,,,
stat_median,Statistics,Median,Y12H,49,47.0741,-0.088677,80.3688,255.6504,-0.0050457,,,
stat_min,Statistics,Minimum,1GSF,-157,-87.4074,-11.1204,46.6953,0.56762,-9.6031,,,
stat_p10,Statistics,10th percentile,QG58,3,20.2963,-1.5799,63.6355,98.5195,-2.2022,,,
stat_p90,Statistics,90th percentile,8DWT,107,93.3704,1.0821,99.9172,496.6031,2.2131,,,
stat_max,Statistics,Maximum,84IY,200,257.1481,17.2433,308.7297,1292.8045,9.1841,,,
stat_iqr,Statistics,Interquartile range,SALO,51,32.4444,1.2444,19.0562,208.0734,2.2957,,,
stat_range,Statistics,Range,2OJQ,357,344.5556,28.3638,262.0344,1292.2369,18.7873,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,32.7154,23.2234,0.89415,11.3369,125.2019,1.3781,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,21.8227,14.0919,0.53015,7.89,86.6554,0.95253,,,
stat_medad,Statistics,Median absolute deviation,N72L,32.6101,22.6928,0.8927,11.3063,123.5814,1.3781,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.80867,0.60846,-9.6521,0.18218,0.5675,1928.9935,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.50495,0.33007,-5.0899,0.11807,0.38996,1737.7919,,,
stat_energy,Statistics,Energy,N8CA,2633605622,2197365393.5377,1158542.3645,3963263758.1626,60387684492.6808,1762298.8963,,,
stat_rms,Statistics,Root mean square,5ZWQ,67.4443,61.6057,1.4146,82.7364,322.9567,1.7447,,,
