feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,13.6939,13.7312,0.16896,50.1033,172.2853,0.00012558,,,
stat_var,Statistics,Variance,ECT3,590.4977,252.8318,0.88921,80.0255,10349.182,0.77701,,,
stat_skew,Statistics,Skewness,KE2A,0.14698,0.56737,1.2802,2.3562,1.0119,-0.0030882,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,0.68634,5.1445,17.174,18.5244,1.3726,0.38735,,,
stat_median,Statistics,Median,Y12H,13,13.5185,0.090871,49.7978,155.224,0.00088111,,,
stat_min,Statistics,Minimum,1GSF,-119,-77.4074,-16.5298,23.6142,0.1843,-4.5245,,,
stat_p10,Statistics,10th percentile,QG58,-17,-5.2222,-0.69357,40.2183,57.3649,-1.1076,,,
stat_p90,Statistics,90th percentile,8DWT,44,32.5926,1.0794,59.1298,309.3607,1.1029,,,
stat_max,Statistics,Maximum,84IY,200,247.5556,14.5377,183.2946,830.6308,5.8609,,,
stat_iqr,Statistics,Interquartile range,SALO,32.5,18.2222,0.86708,10.3734,131.7579,1.1319,,,
stat_range,Statistics,Range,2OJQ,319,324.963,31.0674,159.6804,830.4465,10.3854,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,19.1655,11.8517,0.61403,6.3186,79.6761,0.69075,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,13.3955,7.6926,0.3649,4.2521,54.9225,0.47194,,,
stat_medad,Statistics,Median absolute deviation,N72L,19.1629,11.8501,0.61014,6.3138,78.505,0.69075,,,
stat_cov,Statistics,Coefficient of variation,7TET,1.7745,1.158,5.581,0.17855,0.59048,7019.5056,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,1.1818,0.67956,3.7419,0.10447,0.40504,875.0581,,,
stat_energy,Statistics,Energy,N8CA,491311163,278724361.0535,579551.7061,1635784501.2055,25279354455.3427,490675.49,,,
stat_rms,Statistics,Root mean square,5ZWQ,27.893,21.009,0.958,50.8956,200.0785,0.88148,,,
