feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,310.7251,311.097,1.7021,60.1007,80.8515,0.0071094,,,
stat_var,Statistics,Variance,ECT3,6276.9115,5059.8673,27.536,1572.8301,6372.3133,5.1691,,,
stat_skew,Statistics,Skewness,KE2A,3.8505,3.9066,-0.29652,1.4684,2.9567,0.0015607,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,18.1595,18.243,5.6416,1.7816,12.8906,4.4482,,,
stat_median,Statistics,Median,Y12H,296.0384,295.5012,0.77874,45.4556,56.6523,0.012254,,,
stat_min,Statistics,Minimum,1GSF,137.2457,196.8079,-29.6651,16.617,0.54453,-14.6322,,,
stat_p10,Statistics,10th percentile,QG58,261.6882,268.5563,-1.5148,25.2575,19.6493,-2.3313,,,
stat_p90,Statistics,90th percentile,8DWT,342.0832,343.6137,7.9441,117.3819,169.5299,2.3608,,,
stat_max,Statistics,Maximum,84IY,951.596,885.8936,22.7875,231.391,844.6112,15.3405,,,
stat_iqr,Statistics,Interquartile range,SALO,35.4159,31.0005,3.5536,47.1913,64.3761,2.0727,,,
stat_range,Statistics,Range,2OJQ,814.3503,689.0857,52.4526,214.774,844.0667,29.9727,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,40.3674,37.0987,3.3353,30.8876,52.6699,1.553,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,15.2089,13.3974,1.7033,20.3838,28.8115,0.89515,,,
stat_medad,Statistics,Median absolute deviation,N72L,37.2453,33.151,3.2097,28.5091,48.0269,1.553,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.25497,0.22865,3.0829,0.65987,0.98733,319.7951,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.059653,0.052199,1.1907,0.43167,0.49255,-241.3967,,,
stat_energy,Statistics,Energy,N8CA,2815506889.0668,2788513772.7557,833292.1658,141968284.8134,353469106.1431,141535.3632,,,
stat_rms,Statistics,Root mean square,5ZWQ,320.6665,319.1257,5.5166,72.0064,113.619,2.2736,,,
