feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,1.3812,1.3465,-0.089379,0.47734,0.52607,3.2358e-05,,,
stat_var,Statistics,Variance,ECT3,0.22045,0.15777,0.034606,0.0036865,0.066291,3.1988e-05,,,
stat_skew,Statistics,Skewness,KE2A,1.3326,1.129,-1.4753,0.38919,1.38,0.11323,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,3.5909,2.4309,4.7547,-0.21949,4.5807,0.24569,,,
stat_median,Statistics,Median,Y12H,1.3117,1.2947,-0.066017,0.47376,0.49403,3.3514e-05,,,
stat_min,Statistics,Minimum,1GSF,0.45063,0.47714,-1.158,0.34478,0.016258,-0.01878,,,
stat_p10,Statistics,10th percentile,QG58,0.86268,0.91334,-0.30251,0.39983,0.23853,-0.0070972,,,
stat_p90,Statistics,90th percentile,8DWT,1.9569,1.8418,0.11215,0.56583,0.81498,0.0072452,,,
stat_max,Statistics,Maximum,84IY,4.0453,3.2568,0.32718,0.64536,2.2348,0.023667,,,
stat_iqr,Statistics,Interquartile range,SALO,0.54884,0.48737,0.21836,0.075584,0.32347,0.0074426,,,
stat_range,Statistics,Range,2OJQ,3.5947,2.7796,1.4852,0.30058,2.2186,0.042447,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,0.35117,0.302,0.13727,0.048108,0.19429,0.004485,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,0.23219,0.20247,0.0902,0.033177,0.13255,0.0031242,,,
stat_medad,Statistics,Median absolute deviation,N72L,0.34592,0.29831,0.13594,0.048005,0.19272,0.004485,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.33994,0.29499,-2.0813,0.1272,0.48943,174.7875,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.2049,0.18507,-1.4792,0.079992,0.31899,-34.6685,,,
stat_energy,Statistics,Energy,N8CA,4656.2086,4311.9308,93.1979,506.6062,750.5649,0.069991,,,
stat_rms,Statistics,Root mean square,5ZWQ,1.4588,1.4038,0.20639,0.48118,0.58569,0.0056559,,,
