feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,312.2408,311.7059,0.66251,63.4882,78.0107,0.00065608,,,
stat_var,Statistics,Variance,ECT3,8641.1397,7322.8517,20.0593,1594.5802,7387.0527,1.2871,,,
stat_skew,Statistics,Skewness,KE2A,2.1828,2.1536,-0.35252,1.6187,3.6404,0.014275,,,
stat_kurt,Statistics,(Excess) kurtosis,IPH6,5.5412,5.2395,5.2621,3.2322,19.3054,6.9372,,,
stat_median,Statistics,Median,Y12H,283.087,282.7133,0.48581,51.0272,53.3318,0.0012661,,,
stat_min,Statistics,Minimum,1GSF,39.5047,72.4262,-34.8239,13.1525,0.091258,-11.9202,,,
stat_p10,Statistics,10th percentile,QG58,240.8855,246.846,-3.5188,27.1794,18.1078,-1.1709,,,
stat_p90,Statistics,90th percentile,8DWT,439.1925,431.3178,4.9758,116.8966,156.7295,1.1746,,,
stat_max,Statistics,Maximum,84IY,1075.9681,898.8636,21.5516,329.1432,1202.7318,12.0154,,,
stat_iqr,Statistics,Interquartile range,SALO,58.635,58.5527,3.0747,47.9681,58.5265,1.0814,,,
stat_range,Statistics,Range,2OJQ,1036.4634,826.4374,56.3754,315.9907,1202.6405,23.9356,,,
stat_mad,Statistics,Mean absolute deviation,4FUA,63.4459,59.5868,2.8151,30.508,52.3743,0.77603,,,
stat_rmad,Statistics,Robust mean absolute deviation,1128,31.3136,30.4816,1.397,20.3635,26.098,0.46119,,,
stat_medad,Statistics,Median absolute deviation,N72L,55.846,51.9223,2.8088,29.0025,47.1932,0.77603,,,
stat_cov,Statistics,Coefficient of variation,7TET,0.29771,0.27453,6.7603,0.62897,1.1017,1729.2487,,,
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.10067,0.099814,1.9116,0.41343,0.48288,5184.61,,,
stat_energy,Statistics,Energy,N8CA,31400064515.3744,30911320415.5077,6064387.6801,1664249183.857,3985890641.3465,380799.6203,,,
stat_rms,Statistics,Root mean square,5ZWQ,325.7843,323.239,4.5275,75.0022,116.072,1.1345,,,
