,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,4.2119,4.1108,-0.255,1.548,1.6905,3.5008e-05,0.59377,0.047828,0.29361
1,Statistics,Variance,stat_var,ECT3,8.1192,6.3094,0.92601,0.51912,1.7999,8.6841e-05,0.19633,0.46259,3.2286
2,Statistics,Skewness,stat_skew,KE2A,1.2697,1.1101,-1.0901,0.47635,1.3618,0.097732,1.7611,0.007938,0.054516
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.4757,0.9825,2.6011,-0.43239,1.8018,1.0805,5.3165,4.8666,2.3842
4,Statistics,Median,stat_median,Y12H,3.5767,3.6154,-0.050688,1.4879,1.3314,-1.2134e-05,0.49174,0.013148,0.10844
5,Statistics,Minimum,stat_min,1GSF,0.51523,0.69465,-4.8426,0.35117,0.0075332,-0.049779,-0.26022,-4.5007,-8.1609
6,Statistics,10th percentile,stat_p10,QG58,1.3275,1.4044,-1.4541,0.65273,0.39521,-0.011234,0.1586,-0.6132,-1.6177
7,Statistics,90th percentile,stat_p90,8DWT,8.1968,7.7355,0.74348,2.5151,3.6244,0.01121,1.134,0.81492,2.4156
8,Statistics,Maximum,stat_max,84IY,15.8567,13.9637,3.3388,3.6505,8.3523,0.046588,3.826,3.52,7.7619
9,Statistics,Interquartile range,stat_iqr,SALO,3.5764,3.1861,0.87744,1.1061,1.6502,0.011327,0.50498,0.58532,1.6358
10,Statistics,Range,stat_range,2OJQ,15.3415,13.2691,8.1813,3.2993,8.3447,0.096367,4.0862,8.0207,15.9228
11,Statistics,Mean absolute deviation,stat_mad,4FUA,2.2044,1.9557,0.69044,0.59831,1.0385,0.0071605,0.32747,0.45732,1.2666
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,1.4964,1.3393,0.40105,0.44663,0.69979,0.0047746,0.21379,0.25757,0.73318
13,Statistics,Median absolute deviation,stat_medad,N72L,2.1365,1.9075,0.66353,0.59685,0.99577,0.0071604,0.31749,0.45599,1.2557
14,Statistics,Coefficient of variation,stat_cov,7TET,0.67652,0.61104,-3.7737,0.46545,0.79362,266.1927,0.74623,14.2204,6.1199
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.47825,0.42785,-2.15,0.37109,0.55785,-91.1291,0.46843,15.4053,2.577
16,Statistics,Energy,stat_energy,N8CA,190659.4361,171113.6789,7306.8727,21495.0969,34340.5441,0.64029,4046.9876,3427.516,24440.3776
17,Statistics,Root mean square,stat_rms,5ZWQ,5.0852,4.8175,0.99551,1.7074,2.1581,0.0093189,0.74087,0.68182,1.8207
