,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,8.4387,8.0348,-1.046,4.0738,3.698,0.0005252,1.9492,0.19105,1.4653
1,Statistics,Variance,stat_var,ECT3,8.6793,3.8929,3.8932,0.56053,4.1363,0.0015574,1.5315,5.1258,5.0528
2,Statistics,Skewness,stat_skew,KE2A,0.26704,-0.11495,-0.1296,-0.1723,0.70335,-0.25228,0.69119,0.043569,-0.32915
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.49246,-0.51764,0.090183,-0.7939,0.21536,1.157,0.32083,0.12591,-0.076513
4,Statistics,Median,stat_median,Y12H,8.2506,8.0909,-1.1262,4.1255,3.3842,-0.00034088,1.805,0.26843,1.5204
5,Statistics,Minimum,stat_min,1GSF,2.2991,2.708,-8.7865,2.3208,0.22132,-0.16844,-0.54961,-5.5563,-5.2605
6,Statistics,10th percentile,stat_p10,QG58,4.6869,5.4439,-3.5845,2.9944,1.2828,-0.045215,0.48875,-2.8132,-1.4698
7,Statistics,90th percentile,stat_p90,8DWT,12.6027,10.5734,1.5667,5.078,6.4961,0.049008,3.616,3.0446,4.2813
8,Statistics,Maximum,stat_max,84IY,18.5229,12.4828,4.3242,5.55,10.8355,0.12578,6.555,9.4765,6.4219
9,Statistics,Interquartile range,stat_iqr,SALO,4.3455,2.825,2.7235,1.1461,2.6761,0.048765,1.7332,3.0911,3.0396
10,Statistics,Range,stat_range,2OJQ,16.2238,9.7748,13.1107,3.2292,10.6142,0.29422,7.1046,15.0328,11.6824
11,Statistics,Mean absolute deviation,stat_mad,4FUA,2.4365,1.6232,1.5786,0.62375,1.6161,0.030147,0.9961,1.8221,1.8045
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,1.7999,1.1816,1.1169,0.46691,1.1217,0.020171,0.71482,1.3008,1.2729
13,Statistics,Median absolute deviation,stat_medad,N72L,2.4329,1.6224,1.577,0.62246,1.5967,0.030142,0.99261,1.821,1.8035
14,Statistics,Coefficient of variation,stat_cov,7TET,0.34911,0.24556,-1.8863,0.18378,0.54997,75.1409,0.63489,11.8507,1.5341
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.26097,0.17515,-1.4235,0.13978,0.37689,12.3651,0.46628,7.9453,0.97239
16,Statistics,Energy,stat_energy,N8CA,50571.2348,43329.6866,3156.9868,10860.1007,11274.6613,0.98601,3374.5758,3267.7249,4557.4638
17,Statistics,Root mean square,stat_rms,5ZWQ,8.9382,8.2735,2.2332,4.142,4.2204,0.039468,2.3089,2.2721,2.6832
