,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,282.6929,284.5083,6.9448,76.3343,84.2017,-0.0014107,5.0439,1.7665,-0.20169
1,Statistics,Variance,stat_var,ECT3,4052.9842,3436.824,49.2289,3032.4846,9215.1153,4.381,30.4605,849.0862,3208.9822
2,Statistics,Skewness,stat_skew,KE2A,2.9177,2.5206,0.68992,0.9081,2.5852,0.014127,2.4208,0.30244,-0.25407
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,10.8546,7.3643,-0.28564,0.42943,8.494,3.5497,8.7173,5.0436,1.8197
4,Statistics,Median,stat_median,Y12H,262.8815,263.7808,4.7636,63.196,50.4856,-0.0077617,3.1793,0.63417,-0.93775
5,Statistics,Minimum,stat_min,1GSF,95.1656,157.4848,-15.0194,9.5192,0.24956,-12.4323,-3.575,-151.7736,-257.4946
6,Statistics,10th percentile,stat_p10,QG58,242.9386,245.4064,0.37366,16.6724,13.847,-2.3144,0.63452,-24.4978,-67.7579
7,Statistics,90th percentile,stat_p90,8DWT,351.7143,360.1206,17.7373,154.5292,202.6787,2.3501,11.8837,32.5764,68.5428
8,Statistics,Maximum,stat_max,84IY,783.1409,709.5437,29.782,342.4601,781.3813,12.5876,57.8152,185.8841,312.6943
9,Statistics,Interquartile range,stat_iqr,SALO,32.1405,34.7051,10.6919,84.1178,76.4034,1.7144,5.387,19.884,60.6749
10,Statistics,Range,stat_range,2OJQ,687.9753,552.059,44.8014,332.9409,781.1317,25.0198,61.3902,337.6577,570.1889
11,Statistics,Mean absolute deviation,stat_mad,4FUA,39.7373,39.1161,5.8717,45.5949,65.2023,1.4137,3.9075,18.3684,41.2895
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,16.8629,18.3977,4.4281,34.4049,35.4578,0.78391,2.3652,9.1056,25.7341
13,Statistics,Median absolute deviation,stat_medad,N72L,33.9013,33.1908,5.6697,44.694,58.0731,1.4137,3.5923,18.3269,41.2841
14,Statistics,Coefficient of variation,stat_cov,7TET,0.2252,0.20606,1.0103,0.72141,1.1401,-1483.672,1.0942,16.4958,-280.8601
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.060055,0.06421,0.80297,0.59195,0.60027,-111.7953,0.66108,10.176,8.736
16,Statistics,Energy,stat_energy,N8CA,2875409357.5985,2889569745.5153,3337379.4864,303381708.4823,558349752.1591,150021.4126,1914305.1253,29182962.5842,109889778.9354
17,Statistics,Root mean square,stat_rms,5ZWQ,289.7728,290.4854,9.8721,94.1245,127.6912,2.0931,7.4768,29.1926,56.6482
