,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,306.8371,306.9572,0.50067,36.6899,39.0926,-0.0024234,5.4039,-0.083083,0.61
1,Statistics,Variance,stat_var,ECT3,1265.3697,918.8878,4.4845,1027.9603,975.8004,0.71742,64.1472,226.5711,510.5038
2,Statistics,Skewness,stat_skew,KE2A,5.0009,4.9101,0.9333,2.988,3.3622,-0.28269,4.5711,0.046118,1.1997
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,37.2765,34.465,15.5164,11.2911,20.8505,36.2155,29.2145,25.4474,13.4359
4,Statistics,Median,stat_median,Y12H,302.09,302.0535,0.14823,23.9798,32.1326,-0.00099285,3.0045,-0.023571,0.023517
5,Statistics,Minimum,stat_min,1GSF,139.0002,197.1448,-21.4207,12.2479,0.042614,-14.6031,-4.8614,-194.7832,-190.6695
6,Statistics,10th percentile,stat_p10,QG58,284.7417,288.8733,-0.58639,17.401,12.2897,-0.59292,1.0124,-10.9361,-16.7257
7,Statistics,90th percentile,stat_p90,8DWT,322.4226,319.9728,2.298,75.0383,71.2772,0.59195,11.6288,10.9465,16.4385
8,Statistics,Maximum,stat_max,84IY,825.0981,775.8144,17.3534,326.4022,444.9936,13.5185,135.765,242.8463,294.1934
9,Statistics,Interquartile range,stat_iqr,SALO,17.0755,13.2845,0.97009,18.7701,27.7369,0.54993,3.5125,10.0511,12.8507
10,Statistics,Range,stat_range,2OJQ,686.0979,578.6696,38.7741,314.1543,444.951,28.1216,140.6263,437.6295,484.8628
11,Statistics,Mean absolute deviation,stat_mad,4FUA,17.1287,14.6789,1.1492,20.9186,20.3345,0.45704,4.4163,8.3711,12.6033
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,7.274,5.7311,0.47345,9.8513,11.9045,0.23372,1.7384,4.2928,5.7325
13,Statistics,Median absolute deviation,stat_medad,N72L,16.4001,13.708,1.0792,17.1843,19.4175,0.45704,3.6845,8.3709,12.5879
14,Statistics,Coefficient of variation,stat_cov,7TET,0.11593,0.098754,4.2297,0.87386,0.79907,-349.5159,1.4821,-181.1707,37.0397
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.02825,0.021972,1.8595,0.32588,0.40531,-2377.9911,0.49073,201.5877,-88.9977
16,Statistics,Energy,stat_energy,N8CA,33764483052.7414,33667943444.6787,1675661.4827,840129727.5598,886107228.9066,253875.3725,33033788.3123,80179611.4927,180784673.2813
17,Statistics,Root mean square,stat_rms,5ZWQ,308.8922,308.4503,2.1761,48.7248,50.0403,0.84701,9.6618,15.0525,22.6026
