,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,23.8835,23.8914,0.039881,40.4448,126.3115,-0.00013426,11.1416,-0.018971,0.036802
1,Statistics,Variance,stat_var,ECT3,353.3492,76.0358,0.30453,135.9281,8510.6875,1.0561,47.6719,165.8079,70.2782
2,Statistics,Skewness,stat_skew,KE2A,-0.066309,-0.25687,6.6424,0.51839,1.5404,0.0046866,0.84171,-0.00022273,0.75503
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.84174,1.355,118.782,0.77328,3.2967,0.64817,1.3091,0.78806,10.6857
4,Statistics,Median,stat_median,Y12H,24,24.037,0.028491,39.6685,102.5723,0.00042061,10.1989,-0.028972,0.025618
5,Statistics,Minimum,stat_min,1GSF,-100,-65.2593,-2.5342,17.6037,0.029302,-6.0717,-12.8838,-79.5471,-64.2364
6,Statistics,10th percentile,stat_p10,QG58,1,13.2222,-0.46012,25.3829,34.8142,-1.2756,3.2844,-15.8863,-9.0972
7,Statistics,90th percentile,stat_p90,8DWT,47,34.5556,0.49443,56.5222,251.0688,1.2738,20.2754,15.8098,9.1588
8,Statistics,Maximum,stat_max,84IY,150,66.1852,14.6861,145.9623,888.3363,7.2982,57.8541,79.7804,112.8333
9,Statistics,Interquartile range,stat_iqr,SALO,24,10.5185,0.46076,17.3652,107.1433,1.2997,8.7244,15.8909,9.2124
10,Statistics,Range,stat_range,2OJQ,250,131.4444,17.2203,128.3586,888.307,13.3699,70.7379,159.3275,177.0697
11,Statistics,Mean absolute deviation,stat_mad,4FUA,14.48,6.6724,0.32266,9.5612,69.7767,0.79947,5.3683,9.9342,5.9817
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,9.8004,4.4259,0.19447,7.0984,45.6605,0.54192,3.6462,6.6511,3.845
13,Statistics,Median absolute deviation,stat_medad,N72L,14.477,6.6714,0.3225,9.5432,67.0484,0.79947,5.3138,9.9342,5.9817
14,Statistics,Coefficient of variation,stat_cov,7TET,0.78705,0.36498,13.8373,0.28827,0.73036,-7654.0729,0.61971,-678.7679,227.7926
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.5,0.2188,8.9555,0.21713,0.47065,-6548.5414,0.40957,-788.6417,169.4077
16,Statistics,Energy,stat_energy,N8CA,656850304,459933130.7246,217668.6487,1259779998.9175,17396143067.4989,750949.1582,122163442.925,117898633.6643,49972587.5452
17,Statistics,Root mean square,stat_rms,5ZWQ,30.3936,25.4329,0.55328,42.0917,156.4138,1.0277,13.1075,12.8767,8.3833
