,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,4.0037,3.9776,-0.075774,1.6117,1.4353,-2.3318e-05,0.96034,-0.0019831,0.077502
1,Statistics,Variance,stat_var,ECT3,6.1087,5.0512,0.45586,0.11763,1.0121,0.00025479,0.26846,0.31887,1.2188
2,Statistics,Skewness,stat_skew,KE2A,0.8477,0.75591,-1.1624,-0.018289,1.0403,0.053324,0.77112,0.54905,0.68922
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.086516,-0.08778,2.2818,-0.34867,0.92395,1.1884,0.8769,1.9923,1.525
4,Statistics,Median,stat_median,Y12H,3.4333,3.5072,0.064003,1.6067,1.2055,-0.00011659,0.89297,-0.030091,-0.026801
5,Statistics,Minimum,stat_min,1GSF,0.25679,0.31954,-5.1619,0.67227,0.0019347,-0.085776,-0.45687,-2.5003,-3.5652
6,Statistics,10th percentile,stat_p10,QG58,1.258,1.4181,-0.97872,1.1475,0.34107,-0.019104,0.3567,-0.66752,-1.1782
7,Statistics,90th percentile,stat_p90,8DWT,7.7977,7.4529,0.62547,2.0609,2.8731,0.019305,1.6493,0.6769,1.4824
8,Statistics,Maximum,stat_max,84IY,14.9278,11.854,2.0284,2.703,7.602,0.091558,3.4563,4.2628,6.2094
9,Statistics,Interquartile range,stat_iqr,SALO,3.3263,3.0254,0.76708,0.47614,1.3447,0.019279,0.67447,0.63843,1.2185
10,Statistics,Range,stat_range,2OJQ,14.671,11.5345,7.1903,2.0307,7.6,0.17733,3.9131,6.763,9.7746
11,Statistics,Mean absolute deviation,stat_mad,4FUA,1.9969,1.8172,0.51029,0.27727,0.80113,0.012191,0.40691,0.42006,0.82404
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,1.4171,1.2885,0.32841,0.19772,0.56262,0.0080792,0.27991,0.26914,0.52317
13,Statistics,Median absolute deviation,stat_medad,N72L,1.9466,1.7788,0.49638,0.27724,0.78086,0.012191,0.403,0.41932,0.81925
14,Statistics,Coefficient of variation,stat_cov,7TET,0.61732,0.56504,-8.9103,0.2128,0.70093,-684.5513,0.53953,-284.7451,14.2448
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.44178,0.40112,-22.7689,0.14707,0.50671,-112.9306,0.36421,-14.9476,114.2212
16,Statistics,Energy,stat_energy,N8CA,727121.7001,685530.3947,15160.8335,89173.6842,100902.9325,8.3685,39108.0077,10473.2303,40227.648
17,Statistics,Root mean square,stat_rms,5ZWQ,4.7052,4.5686,0.67941,1.6477,1.7528,0.015962,1.0912,0.56469,1.1067
