,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,52.4425,52.629,-0.14577,81.3969,280.8811,0.0012938,23.5806,-0.3185,0.082221
1,Statistics,Variance,stat_var,ECT3,1798.4984,1025.4294,1.9798,219.8925,25408.5973,3.4527,200.4125,632.7055,356.5733
2,Statistics,Skewness,stat_skew,KE2A,0.43151,1.1962,1.9056,1.3699,0.95134,0.0082452,1.1492,-0.048609,-0.61017
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.63257,2.6874,23.9726,9.6109,1.2538,0.23325,4.8703,0.66652,10.0866
4,Statistics,Median,stat_median,Y12H,49,47.0741,-0.088687,80.3686,255.6538,-0.003336,21.9546,-0.17927,-0.08876
5,Statistics,Minimum,stat_min,1GSF,-157,-87.4074,-11.1205,46.6953,0.56766,-9.3144,-27.1333,-159.0999,-312.8573
6,Statistics,10th percentile,stat_p10,QG58,3,20.2963,-1.5799,63.6373,98.5313,-2.3472,7.5084,-31.447,-21.4929
7,Statistics,90th percentile,stat_p90,8DWT,107,93.3704,1.0822,99.9178,496.6161,2.3516,41.4593,30.6914,22.1595
8,Statistics,Maximum,stat_max,84IY,200,257.1482,17.2431,308.7325,1292.8043,11.1481,230.2158,143.6881,135.7135
9,Statistics,Interquartile range,stat_iqr,SALO,51,32.4444,1.2444,19.0549,208.099,2.4459,17.5774,31.856,21.6829
10,Statistics,Range,stat_range,2OJQ,357,344.5556,28.3636,262.0372,1292.2367,20.4626,257.3491,302.7879,448.5709
11,Statistics,Mean absolute deviation,stat_mad,4FUA,32.7153,23.2233,0.89415,11.3369,125.2043,1.4686,10.8136,19.5594,13.9377
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,21.8225,14.0923,0.53015,7.8899,86.6572,1.0157,7.3276,13.2605,9.1026
13,Statistics,Median absolute deviation,stat_medad,N72L,32.6101,22.6927,0.8927,11.3063,123.5834,1.4686,10.733,19.5591,13.9369
14,Statistics,Coefficient of variation,stat_cov,7TET,0.80867,0.60845,-9.6522,0.18218,0.5675,1436.1793,0.60035,-78.9761,229.6642
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.50495,0.33007,-5.0898,0.11806,0.39001,378.5081,0.38828,-72.8536,3864.3886
16,Statistics,Energy,stat_energy,N8CA,2633594624,2197350438.161,1158538.8895,3963288613.5042,60388713680.4294,1999054.0835,437969047.7504,366379376.8293,206450928.4802
17,Statistics,Root mean square,stat_rms,5ZWQ,67.4442,61.6055,1.4146,82.7367,322.9594,1.8582,27.5037,25.1557,18.8833
