,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,1.2376,1.238,-7.5023e-05,0.54074,0.45831,2.5376e-06,0.29139,-0.00024677,-0.0026521
1,Statistics,Variance,stat_var,ECT3,3.062,2.7657,0.12184,0.20502,0.53886,2.772e-05,0.070018,0.059084,0.43235
2,Statistics,Skewness,stat_skew,KE2A,4.247,4.0691,-3.6344,2.2804,4.4249,0.016029,2.4582,0.94154,1.8112
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,22.175,20.2306,26.6281,5.1368,24.9881,6.2118,8.1744,17.8532,20.7632
4,Statistics,Median,stat_median,Y12H,0.65223,0.67929,0.034195,0.37705,0.21958,9.9755e-07,0.21276,-0.0052834,-0.011802
5,Statistics,Minimum,stat_min,1GSF,0.12834,0.17932,-3.9636,0.15268,0.0014765,-0.050512,-0.50506,-2.4672,-5.0385
6,Statistics,10th percentile,stat_p10,QG58,0.3626,0.38857,-0.20486,0.2147,0.090664,-0.0053696,0.08066,-0.18277,-0.43767
7,Statistics,90th percentile,stat_p90,8DWT,2.3633,2.3372,0.21315,1.1319,0.94903,0.0053519,0.59306,0.1788,0.38193
8,Statistics,Maximum,stat_max,84IY,19.0217,17.679,1.8916,2.7907,9.1235,0.046881,2.9431,3.2036,7.82
9,Statistics,Interquartile range,stat_iqr,SALO,0.77773,0.77733,0.14479,0.32056,0.3102,0.0049438,0.21835,0.14937,0.3369
10,Statistics,Range,stat_range,2OJQ,18.8933,17.4997,5.8552,2.638,9.122,0.097393,3.4482,5.6708,12.8585
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.95737,0.92359,0.17123,0.30952,0.39917,0.0035903,0.17914,0.13604,0.33791
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.37305,0.36724,0.066746,0.15604,0.15158,0.002111,0.098256,0.065405,0.1485
13,Statistics,Median absolute deviation,stat_medad,N72L,0.78343,0.76404,0.16636,0.2695,0.3241,0.0035902,0.16491,0.13594,0.33777
14,Statistics,Coefficient of variation,stat_cov,7TET,1.4139,1.3434,-4652.6305,0.83734,1.6017,2074.7806,0.90809,-985.0152,-247.9257
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.46373,0.45667,2.0855,0.37372,0.53329,580.1358,0.45174,-20.5962,-5.7862
16,Statistics,Energy,stat_energy,N8CA,395558.6638,370116.6494,10491.2358,42831.824,64486.7969,2.3869,13340.3761,5087.6349,37229.0574
17,Statistics,Root mean square,stat_rms,5ZWQ,2.1433,2.0732,0.34905,0.70528,0.86539,0.005265,0.39361,0.24307,0.65754
