,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,2.0723,2.015,-0.1446,76.6894,44.5517,-0.00034153,25.8382,0.018064,-0.13627
1,Statistics,Variance,stat_var,ECT3,2381.2751,1560.4037,1.9167,129.3267,954.5689,4.3397,268.6531,512.7663,210.3632
2,Statistics,Skewness,stat_skew,KE2A,-0.49575,-0.80208,0.28338,0.08069,1.8956,0.020191,0.92311,0.0079398,0.040495
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.082013,-0.32194,0.68294,-0.17987,6.3825,0.46159,1.3282,0.16021,0.76966
4,Statistics,Median,stat_median,Y12H,9,14.4074,-0.18967,76.5617,37.868,0.0011568,23.2099,-0.065332,-0.1343
5,Statistics,Minimum,stat_min,1GSF,-199,-139.0741,-6.7777,43.2444,0.077251,-10.2982,-39.1775,-117.3549,-76.9932
6,Statistics,10th percentile,stat_p10,QG58,-68,-61.4815,-1.8305,62.0505,13.8824,-2.6031,7.6353,-28.716,-18.0504
7,Statistics,90th percentile,stat_p90,8DWT,59,43.3333,1.6549,91.6598,82.3966,2.5954,47.7998,28.8627,17.6221
8,Statistics,Maximum,stat_max,84IY,164,84.8889,6.478,117.4082,348.5582,11.081,130.3302,121.5585,85.9657
9,Statistics,Interquartile range,stat_iqr,SALO,66,56.5926,1.6392,15.491,33.691,2.6669,20.5763,30.0017,18.1042
10,Statistics,Range,stat_range,2OJQ,363,223.963,13.2557,74.1637,348.481,21.3792,169.5077,238.9134,162.959
11,Statistics,Mean absolute deviation,stat_mad,4FUA,39.2465,32.7664,1.0604,9.1169,22.4508,1.6285,12.7396,17.9403,11.2227
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,27.8603,23.9583,0.69846,6.4288,14.286,1.1096,8.6323,12.4463,7.5552
13,Statistics,Median absolute deviation,stat_medad,N72L,38.8713,31.3545,1.0598,9.1163,21.749,1.6285,12.5627,17.9402,11.2227
14,Statistics,Coefficient of variation,stat_cov,7TET,23.5479,19.6036,-9.5746,0.14829,0.69349,-6099.5572,0.63436,1253.5648,-106.4326
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,8.25,6.7611,-4.1004,0.10117,0.41759,1550.7835,0.41983,845.2651,-57.602
16,Statistics,Energy,stat_energy,N8CA,805115712,527997238.0139,653940.0436,2028539711.4507,992037446.0703,1464636.8672,315984703.9617,173055648.1121,71002586.6866
17,Statistics,Root mean square,stat_rms,5ZWQ,48.8423,39.5533,1.392,77.528,54.2164,2.0832,30.5985,22.6444,14.5045
