,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,1.2858,1.2754,-0.025982,0.72801,0.49063,2.9359e-05,0.5077,0.0050486,0.02722
1,Statistics,Variance,stat_var,ECT3,0.39861,0.30948,0.041074,0.02293,0.1,0.00014779,0.080338,0.051846,0.063651
2,Statistics,Skewness,stat_skew,KE2A,0.08512,-0.22275,-0.59836,-0.56594,0.76087,0.064218,1.1509,0.39776,0.21747
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.72671,-0.9595,0.73518,-0.36492,0.3082,1.1233,3.56,0.92064,0.24217
4,Statistics,Median,stat_median,Y12H,1.3101,1.3529,0.0012006,0.75497,0.44294,2.5971e-05,0.46659,-0.0086019,0.016226
5,Statistics,Minimum,stat_min,1GSF,0.021336,0.053608,-1.1549,0.31565,0.0016717,-0.05635,-0.23688,-0.8588,-0.89614
6,Statistics,10th percentile,stat_p10,QG58,0.40863,0.46241,-0.29874,0.49502,0.11752,-0.014633,0.19281,-0.26887,-0.28464
7,Statistics,90th percentile,stat_p90,8DWT,2.1042,1.9599,0.20695,0.90707,0.93328,0.014884,0.8661,0.29656,0.35885
8,Statistics,Maximum,stat_max,84IY,3.6343,2.6279,0.61448,1.2345,2.0295,0.062115,3.8105,1.2415,1.166
9,Statistics,Interquartile range,stat_iqr,SALO,0.9851,0.91624,0.25578,0.20442,0.45474,0.014672,0.3551,0.27095,0.32919
10,Statistics,Range,stat_range,2OJQ,3.613,2.5742,1.7694,0.91883,2.0279,0.11846,4.0474,2.1002,2.0621
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.52789,0.47235,0.15854,0.12292,0.25687,0.0092702,0.21775,0.1739,0.19915
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.39874,0.3642,0.10759,0.087747,0.18705,0.0061261,0.14781,0.11449,0.13762
13,Statistics,Median absolute deviation,stat_medad,N72L,0.52759,0.46866,0.15701,0.12105,0.25427,0.0092702,0.21527,0.17351,0.19896
14,Statistics,Coefficient of variation,stat_cov,7TET,0.49103,0.4362,-7.8002,0.208,0.64455,414.0792,0.55828,45.1009,9.2685
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.39039,0.36331,-6.7593,0.1386,0.49031,-3716.8698,0.36431,-76.5482,7.8453
16,Statistics,Energy,stat_energy,N8CA,47595.0486,44907.4478,968.4005,12825.8323,7903.3415,3.4281,7842.6199,1203.204,1493.6463
17,Statistics,Root mean square,stat_rms,5ZWQ,1.4324,1.3914,0.20432,0.74359,0.58371,0.012157,0.58147,0.22775,0.25376
