,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,385.5402,385.5512,0.11639,37.651,71.1892,0.00063393,4.5556,-0.0051339,0.89197
1,Statistics,Variance,stat_var,ECT3,2509.7386,2148.5204,15.4272,1138.0497,10597.5107,2.434,44.7899,224.9298,871.2341
2,Statistics,Skewness,stat_skew,KE2A,0.51508,0.64264,0.62147,2.3481,5.2002,-0.14055,5.6865,-0.003268,-0.063631
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,9.8682,8.364,7.4747,6.7692,40.4295,17.125,55.48,18.1822,8.8315
4,Statistics,Median,stat_median,Y12H,377.446,377.6401,0.16055,23.6923,41.4873,0.00077422,2.5215,-0.029398,-0.010154
5,Statistics,Minimum,stat_min,1GSF,0.72743,36.2012,-32.2752,7.5313,0.050189,-25.0662,-8.2986,-198.2259,-288.5733
6,Statistics,10th percentile,stat_p10,QG58,345.1622,347.3804,-3.3018,13.5771,14.0676,-1.3537,0.85625,-11.4147,-25.0277
7,Statistics,90th percentile,stat_p90,8DWT,440.5511,438.6931,2.6602,82.8947,146.2082,1.3632,9.9479,11.3513,27.3011
8,Statistics,Maximum,stat_max,84IY,950.7691,850.3197,28.1004,345.0953,1891.1838,24.8153,175.4582,292.6993,276.0829
9,Statistics,Interquartile range,stat_iqr,SALO,40.1273,37.9116,1.9042,28.1862,49.9394,1.2005,3.4182,9.2417,19.1218
10,Statistics,Range,stat_range,2OJQ,950.0416,814.1185,60.3756,337.564,1891.1336,49.8814,183.7568,490.9252,564.6562
11,Statistics,Mean absolute deviation,stat_mad,4FUA,32.318,30.5044,2.1896,23.8253,55.4591,0.95888,3.6789,8.4455,17.8361
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,17.7098,16.8175,0.89854,13.4807,23.4335,0.51684,1.6335,4.0605,8.6449
13,Statistics,Median absolute deviation,stat_medad,N72L,31.4244,29.5599,2.1889,20.8182,47.3296,0.95888,3.1298,8.4455,17.8099
14,Statistics,Coefficient of variation,stat_cov,7TET,0.12994,0.12022,33.7478,0.89599,1.4461,2461.0484,1.4691,-2921.3267,33.0915
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.052699,0.049771,13.9783,0.4575,0.50797,296.5401,0.53728,-98.951,-66.3916
16,Statistics,Energy,stat_energy,N8CA,160844571437.0009,160469265945.8815,16430953.2119,2719549002.7964,16670063318.5145,2590117.265,69746470.5129,239354976.8085,927954684.9988
17,Statistics,Root mean square,stat_rms,5ZWQ,388.7814,388.3275,3.9295,50.5534,125.1615,1.5601,8.0959,14.9977,29.5301
