,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,328.2788,334.6537,7.4268,89.399,89.8917,0.0027879,15.7078,-3.2829,-13.92
1,Statistics,Variance,stat_var,ECT3,6152.2811,5797.8851,47.9507,2381.0042,7026.4128,4.7319,184.3705,1106.3388,3474.1205
2,Statistics,Skewness,stat_skew,KE2A,2.3632,2.1588,0.39201,0.75022,3.8768,-0.069491,1.9637,-1.2868,-0.66558
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,7.0345,4.9971,-0.15314,0.036542,25.1934,4.2578,5.8006,5.4661,0.59648
4,Statistics,Median,stat_median,Y12H,304.3429,304.5581,6.5881,82.3471,69.8905,0.014249,11.9484,-0.3047,-3.7659
5,Statistics,Minimum,stat_min,1GSF,82.5078,127.3024,-17.1717,25.3453,0.21731,-17.8204,-13.2651,-247.5787,-323.4352
6,Statistics,10th percentile,stat_p10,QG58,272.3736,281.909,-0.018601,34.3859,24.0963,-2.3765,3.3922,-37.0439,-100.6352
7,Statistics,90th percentile,stat_p90,8DWT,426.09,442.7716,17.0626,156.5938,167.8504,2.359,32.5235,29.6953,51.0705
8,Statistics,Maximum,stat_max,84IY,896.199,815.884,34.6467,309.7907,1145.7816,16.2778,123.3317,214.233,217.5588
9,Statistics,Interquartile range,stat_iqr,SALO,46.4466,51.6345,10.776,77.3121,68.3016,2.3097,14.5117,25.2309,67.9727
10,Statistics,Range,stat_range,2OJQ,813.6912,688.5816,51.8184,284.4454,1145.5643,34.0982,136.5968,461.8117,540.994
11,Statistics,Mean absolute deviation,stat_mad,4FUA,51.7616,53.875,5.7262,40.6359,51.952,1.5583,9.8759,21.6381,45.394
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,24.1396,27.7819,4.2827,31.0468,29.1681,0.97234,6.2069,11.3215,29.8493
13,Statistics,Median absolute deviation,stat_medad,N72L,45.3581,44.9723,5.6926,40.3346,49.0253,1.5583,9.3968,21.4367,44.5204
14,Statistics,Coefficient of variation,stat_cov,7TET,0.23893,0.22753,0.93239,0.54582,0.9325,780.273,0.86443,-10.1319,-4.2343
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.074592,0.081001,0.77143,0.46301,0.45105,-764.7675,0.52938,-28.1902,-3.6074
16,Statistics,Energy,stat_energy,N8CA,6866826527.4755,7100203722.8459,6215137.7554,625274704.8883,910615932.912,285232.8168,25986269.0325,67337523.2729,221092954.494
17,Statistics,Root mean square,stat_rms,5ZWQ,337.5193,343.2069,10.1542,101.8488,122.9103,2.1753,20.7631,33.4233,60.5631
