,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,41.0008,41.0006,-0.0097389,61.3811,58.6484,-0.0003154,18.2116,0.0088652,-0.046332
1,Statistics,Variance,stat_var,ECT3,692.7056,140.2815,0.30133,66.5901,1861.67,3.0858,113.3618,317.4436,94.2727
2,Statistics,Skewness,stat_skew,KE2A,0.012102,-0.22402,-0.40313,-0.051021,1.547,-0.010214,0.65981,-0.004219,-0.083456
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.17049,0.87772,1.7855,0.41283,3.3781,0.38162,0.80877,0.16957,0.39054
4,Statistics,Median,stat_median,Y12H,41,41.2222,0.013237,61.4588,47.2362,0.0023977,17.037,0.03076,0.1026
5,Statistics,Minimum,stat_min,1GSF,-111,-66.8518,-3.6695,32.0683,0.015058,-9.4837,-21.3572,-85.5389,-56.0621
6,Statistics,10th percentile,stat_p10,QG58,8,26.1481,-0.66112,51.155,16.0808,-2.2103,5.7043,-22.5683,-12.3538
7,Statistics,90th percentile,stat_p90,8DWT,75,55.7037,0.6286,71.411,117.3357,2.2082,32.2684,22.6454,12.0534
8,Statistics,Maximum,stat_max,84IY,161,93.2593,4.02,99.5355,436.7628,9.0105,88.2007,91.9947,49.7387
9,Statistics,Interquartile range,stat_iqr,SALO,34,15.2593,0.64887,10.4209,50.6368,2.2628,13.7996,23.55,12.7036
10,Statistics,Range,stat_range,2OJQ,272,160.1111,7.6894,67.4673,436.7477,18.4941,109.5578,177.5336,105.8009
11,Statistics,Mean absolute deviation,stat_mad,4FUA,20.8389,9.2591,0.41426,6.3853,32.7539,1.3784,8.3551,14.11,7.6478
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,14.6175,6.3415,0.27183,4.3513,21.6004,0.94378,5.7374,9.7782,5.2752
13,Statistics,Median absolute deviation,stat_medad,N72L,20.8389,9.2572,0.41381,6.3851,31.4292,1.3784,8.3021,14.11,7.6468
14,Statistics,Coefficient of variation,stat_cov,7TET,0.64192,0.28888,-56.3653,0.13294,0.73569,-5569.6775,0.58464,2009.7708,-209.5622
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.41463,0.18542,46.592,0.084798,0.4785,1015.3159,0.39204,763.2299,323.8845
16,Statistics,Energy,stat_energy,N8CA,1003029632,769597474.3968,127365.489,1620142555.6033,2240051468.2565,1303911.9072,188043420.3734,134134876.3016,39835570.7366
17,Statistics,Root mean square,stat_rms,5ZWQ,48.7214,42.677,0.54902,61.9212,72.8101,1.7567,21.0956,17.8169,9.7095
