,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,325.7646,325.7995,0.19595,57.1598,112.0076,0.00031262,36.4457,0.12952,-0.48073
1,Statistics,Variance,stat_var,ECT3,1109.1735,598.3988,2.1654,132.3266,4092.2815,10.4214,568.6143,245.1556,256.7627
2,Statistics,Skewness,stat_skew,KE2A,0.3273,0.56562,0.023248,2.1539,1.0828,0.012857,1.8922,-0.049729,-0.63466
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.30964,0.24281,1.4586,11.6452,2.5095,0.5859,9.7291,0.81506,5.0057
4,Statistics,Median,stat_median,Y12H,323.5096,322.4466,0.26028,56.7695,101.8084,-0.00024872,32.9344,0.13453,-0.24361
5,Statistics,Minimum,stat_min,1GSF,170.1843,234.9879,-9.2051,32.793,0.020302,-22.3999,-36.0686,-111.6841,-143.768
6,Statistics,10th percentile,stat_p10,QG58,285.4324,297.3922,-1.67,44.2486,39.366,-4.0275,11.4552,-19.2492,-18.2262
7,Statistics,90th percentile,stat_p90,8DWT,369.8947,360.0443,1.8723,67.4116,197.2326,4.015,64.4528,19.6685,17.9797
8,Statistics,Maximum,stat_max,84IY,592.8033,498.0984,9.1668,176.3506,825.8128,22.6587,440.4013,136.8669,137.1822
9,Statistics,Interquartile range,stat_iqr,SALO,44.4022,32.8258,1.7565,10.5843,83.1019,4.1093,26.8705,19.9721,18.2299
10,Statistics,Range,stat_range,2OJQ,422.619,263.1106,18.3719,143.5576,825.7925,45.0586,476.47,248.5509,280.9502
11,Statistics,Mean absolute deviation,stat_mad,4FUA,26.4235,19.5283,1.1167,7.6132,49.9761,2.5177,17.3203,12.208,11.7388
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,18.3782,13.6675,0.73652,4.5454,34.5912,1.7121,11.283,8.3217,7.6275
13,Statistics,Median absolute deviation,stat_medad,N72L,26.3604,19.3427,1.1154,7.6045,49.3182,2.5177,17.0787,12.208,11.7371
14,Statistics,Coefficient of variation,stat_cov,7TET,0.10223,0.075084,7.5096,0.20125,0.57113,10326.2192,0.65428,120.8857,-33.332
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.06835,0.05057,4.2388,0.09393,0.39007,-215.3185,0.39288,63.7978,-38.7293
16,Statistics,Energy,stat_energy,N8CA,39132609601.3967,38954514654.4995,804254.1221,1240623425.5848,6071785365.2158,3803126.8213,692247731.074,89471977.6196,93786035.0488
17,Statistics,Root mean square,stat_rms,5ZWQ,327.4626,326.7166,1.4845,58.3059,128.9883,3.2282,43.5535,15.658,16.031
