,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,43.4594,43.4006,0.053478,66.3187,216.5184,-0.00048,15.1428,-0.36033,1.2003
1,Statistics,Variance,stat_var,ECT3,1012.1308,317.6063,4.2666,232.653,27469.5875,1.6487,153.5646,486.4492,450.4195
2,Statistics,Skewness,stat_skew,KE2A,-0.40275,-1.8337,6.1085,2.8977,1.3662,-0.040385,3.7096,-0.12235,2.2526
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.3303,9.767,55.0814,16.8821,2.4811,1.8341,29.7847,0.70569,17.3001
4,Statistics,Median,stat_median,Y12H,44,44.6667,-0.07449,64.9019,175.7492,0.003181,12.9918,-0.21109,-0.12333
5,Statistics,Minimum,stat_min,1GSF,-172,-130.3704,-5.3865,32.7235,0.14089,-12.2575,-24.349,-170.9527,-198.0059
6,Statistics,10th percentile,stat_p10,QG58,5,24.963,-1.2029,51.2052,46.5424,-1.5474,4.2281,-27.9114,-18.4829
7,Statistics,90th percentile,stat_p90,8DWT,82,62.5556,0.80055,78.6659,442.8147,1.5442,26.92,27.2661,18.7098
8,Statistics,Maximum,stat_max,84IY,192,120.1482,29.3923,239.6862,1430.3707,11.1019,325.1075,116.9319,265.6899
9,Statistics,Interquartile range,stat_iqr,SALO,40,19.2593,0.8762,13.0636,211.4515,1.5691,11.2935,28.703,18.0866
10,Statistics,Range,stat_range,2OJQ,364,250.5185,34.7789,206.9627,1430.2298,23.3594,349.4565,287.8846,463.6958
11,Statistics,Mean absolute deviation,stat_mad,4FUA,24.6067,12.5187,0.89037,9.6562,128.6576,0.98016,7.9307,17.3095,13.3655
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,16.759,8.0375,0.37797,5.5551,88.2635,0.65458,4.7518,11.9182,7.6188
13,Statistics,Median absolute deviation,stat_medad,N72L,24.5928,12.4742,0.87991,9.5726,124.6162,0.98015,7.7123,17.309,13.3124
14,Statistics,Coefficient of variation,stat_cov,7TET,0.73204,0.41063,38.6242,0.22999,0.76548,-2675.0709,0.81835,-61.2086,17.6812
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.45455,0.21649,-4.8529,0.1009,0.53972,829.7292,0.4138,-56.3246,-94.1557
16,Statistics,Energy,stat_energy,N8CA,1534650368,1164519994.8166,2258672.2026,2449868461.4166,39333658401.2533,872234.7048,202550615.3196,257417329.1172,239049880.3581
17,Statistics,Root mean square,stat_rms,5ZWQ,53.8595,46.9171,2.0663,68.0502,272.6716,1.284,19.567,22.0585,21.257
