,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,6.3473,6.2572,-0.26078,1.5234,2.2321,-2.6903e-05,0.68936,-0.0034028,0.21947
1,Statistics,Variance,stat_var,ECT3,7.6243,6.4028,0.56333,0.096837,1.2579,0.00010898,0.182,0.35379,1.8183
2,Statistics,Skewness,stat_skew,KE2A,0.78741,0.74857,-0.92454,0.19296,0.78944,0.018025,0.61638,0.38602,0.57946
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.60451,0.68707,1.1885,-0.47529,0.37186,0.28661,0.20647,1.6121,0.80906
4,Statistics,Median,stat_median,Y12H,5.8644,5.839,-0.15518,1.5176,2.0415,7.8954e-06,0.63789,-0.04064,0.15597
5,Statistics,Minimum,stat_min,1GSF,0.75263,0.88119,-3.3521,0.71447,0.019198,-0.039882,-0.45219,-2.884,-3.1663
6,Statistics,10th percentile,stat_p10,QG58,3.4014,3.5712,-1.2609,1.121,0.98802,-0.013281,0.1803,-0.69666,-1.4058
7,Statistics,90th percentile,stat_p90,8DWT,10.1957,9.5831,0.55552,1.952,3.8986,0.013234,1.2832,0.7246,1.8888
8,Statistics,Maximum,stat_max,84IY,15.992,14.7131,1.4189,2.3465,5.9865,0.043296,2.3356,3.0434,5.7658
9,Statistics,Interquartile range,stat_iqr,SALO,3.21,3.009,0.8901,0.43994,1.3414,0.013546,0.57433,0.70173,1.6572
10,Statistics,Range,stat_range,2OJQ,15.2393,13.8319,4.771,1.6321,5.9673,0.083179,2.7877,5.9275,8.9321
11,Statistics,Mean absolute deviation,stat_mad,4FUA,2.1316,1.9485,0.57321,0.25348,0.87401,0.0081892,0.34042,0.44981,1.0386
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,1.377,1.2606,0.37541,0.18202,0.57886,0.0056116,0.23811,0.29522,0.69125
13,Statistics,Median absolute deviation,stat_medad,N72L,2.0957,1.9206,0.56649,0.25343,0.85889,0.0081892,0.33778,0.44864,1.0375
14,Statistics,Coefficient of variation,stat_cov,7TET,0.43502,0.40439,-2.8781,0.20427,0.50245,-388.0378,0.61885,-174.7983,6.144
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.26086,0.24671,-2.4407,0.14574,0.3143,-90.6459,0.43362,-15.8551,6.6204
16,Statistics,Energy,stat_energy,N8CA,368305.7668,350180.4041,4853.1153,18583.489,47969.1345,0.83773,5052.0852,2719.6907,14347.355
17,Statistics,Root mean square,stat_rms,5ZWQ,6.9219,6.7494,0.79457,1.5548,2.4981,0.010439,0.81069,0.59481,1.3662
